station_complex_id,station_complex_name,latitude,longitude,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,jobs_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_0p5mi,median_hh_income_0p5mi,pct_workers_wfh_0p5mi,pct_car_truck_van_0p5mi,pct_transit_0p5mi,pct_taxicab_0p5mi,pct_bicycle_0p5mi,pct_walked_0p5mi,pct_other_means_0p5mi,pct_wfh_0p5mi,median_hh_income_0p5mi_approx,bus_routes_0p5mi,subway_lines_0p5mi,commuter_lines_0p5mi,dist_to_commuter_stop_ft,dist_to_commuter_stop_mi,transfer_subway_station_complexes_0p25mi,transfer_subway_station_complexes_0p10mi,dist_to_subway_station_complex_ft,dist_to_subway_station_complex_mi,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,has_cultural_0p5mi,cultural_count_0p5mi_capped10,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi,od_jobs_exp_accessibility,log_od_jobs_exp_accessibility,destination_attractiveness_index,od_composite_exp_accessibility,log_od_composite_exp_accessibility
69,25 Av (D),40.597704,-73.986829,0.784137123,49740,228,39003,1.413561873,0.589501088,0.673058692,11,4759,249,317.5465015,0,25.41730162,59160.16365,6.865617882,21.43833791,58.29952774,0.452369119,1.002712102,7.649741778,0.26415506,6.865617882,59982,9,4,0,31287.36957,5.925638176,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,502383.2810219282,13.127120605871829,-3.569533195158372,-82.99509742269215,2.6848758017510117
70,Bay 50 St (D),40.588841,-73.983765,0.784137123,25276,401,19820,1.933273135,0.806237519,0.816608396,11,2957,453,577.7050811,0,31.13526175,65113.84802,4.721468956,27.47041413,55.14286051,0.412585556,0.633208785,6.106618188,1.747469283,4.721468956,57913,8,3,0,34083.33974,6.455177981,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,1,402548.18656434235,12.905572571018949,-4.886722504056178,-74.33792028849123,3.1490350842375037
210,Norwood-205 St (D),40.874811,-73.878855,0.784137123,60957,144,47799,1.802075942,0.75152404,0.761881749,11,20797,449,572.6039324,21,19.97082396,40346.6075,5.354165276,16.65544188,64.21019154,0.749154225,0.742046584,8.480489793,0.49312862,5.354165276,45094,12,3,1,2552.811588,0.483487043,0,0,0.0,0.0,0,0,0,0,0,1,0,6,9,1,6,1,9,1,1,346689.30517465516,12.756187168128562,1.445688079370858,-38.389501641901454,4.081967898847885
211,"Bedford Park Blvd (B,D)",40.873244,-73.887138,0.784137123,69508,93,54504,1.983608156,0.827228853,0.845133472,11,6492,375,478.232683,28,16.8889522,40320.24266,5.013432788,14.93497482,68.72819472,1.284945954,0.641046565,7.154880031,0.186710369,5.013432788,44513,13,3,0,2679.737144,0.507525974,0,0,0.0,0.0,0,0,1,1,0,0,0,4,11,1,4,1,10,1,1,399729.3121333438,12.898545379035188,1.2097909032470149,-30.60733305204298,4.205351288107888
212,"Kingsbridge Rd (B,D)",40.866978,-73.893509,0.784137123,89830,37,70439,2.037484593,0.884868316,0.847558705,10,15596,373,475.6821087,25,16.37826147,36535.50599,5.758368209,13.31984692,67.75571047,0.988886118,0.343445315,8.225069833,0.43697995,5.758368209,38459,19,3,1,2154.010705,0.407956573,0,0,0.0,0.0,0,0,0,1,0,0,0,1,9,1,1,1,9,0,0,462553.83918998716,13.0445204001272,2.6946790483277576,-25.075684900163715,4.284631443270071
213,"Fordham Rd (B,D)",40.861296,-73.897749,0.784137123,103907,8,81477,2.062062022,0.859946656,0.854998022,11,17167,458,584.0815168,25,16.43955895,36568.5762,5.45258331,12.84297462,67.99557172,0.799334908,0.558091386,8.425433035,0.305784932,5.45258331,36871,16,3,1,1984.406203,0.375834508,0,0,0.0,0.0,0,0,1,1,0,0,0,3,7,1,3,1,7,0,0,526132.0941103357,13.173309490341012,2.5738418557490013,-20.107411594269905,4.350846378620716
214,"182-183 Sts (B,D)",40.856093,-73.900741,0.784137123,104389,5,81855,2.115071621,0.882053376,0.856903101,11,11789,450,573.8792196,23,17.94575566,33351.89576,5.836069847,14.51271246,66.0588965,0.898995682,0.576545997,8.29869231,0.385044008,5.836069847,36420,12,3,0,3220.16183,0.609879135,0,0,0.0,0.0,0,0,0,0,0,1,0,1,2,1,1,1,2,0,0,590153.4142593194,13.28813950072303,0.9311398663921894,-15.303460528376954,4.410954386688329
215,"Tremont Av (B,D)",40.85041,-73.905227,0.784137123,89808,38,70422,2.249045456,0.937924805,0.882445559,11,11189,603,768.9981543,25,18.22722873,33717.65834,5.643392415,15.02855115,67.24533691,0.860604466,0.317963256,7.316637342,0.388836887,5.643392415,37630,10,3,1,1936.460868,0.366753952,0,0,0.0,0.0,0,0,0,1,0,0,0,2,4,1,2,1,4,0,0,669789.8373715022,13.414720759600275,0.7382228375926914,-9.753990621287375,4.476171223756772
216,"174-175 Sts (B,D)",40.8459,-73.910136,0.784137123,88389,42,69309,2.147413238,0.895540878,0.863555112,11,10052,650,828.9366505,28,18.1042994,34463.0939,4.915099042,14.61916987,68.1537902,0.95493649,0.255188424,7.328094668,0.28859178,4.915099042,36041,11,3,0,2972.986838,0.563065689,0,0,0.0,0.0,0,0,0,1,1,1,0,0,2,0,0,1,2,0,0,752160.3690613126,13.530706166429287,2.233834604743435,-4.583570394913989,4.5333294202201
217,"170 St (B,D)",40.839306,-73.9134,0.784137123,100273,17,78628,2.081559651,0.868077799,0.852649247,11,6889,592,754.9699956,24,17.62999391,34966.72153,3.488990802,15.2236573,66.99368025,1.597725373,0.398055859,9.290058892,0.574645819,3.488990802,37931,10,3,0,4813.495099,0.911646799,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,868733.3283128529,13.674792636346316,0.3131905023032904,2.9178170728065496,4.61084699702134
218,"167 St (B,D)",40.833771,-73.91844,0.784137123,104531,4,81967,2.016725218,0.841039741,0.847192761,11,10601,553,705.2337965,25,14.50610408,31889.57328,3.305905192,11.95231842,70.33879232,1.989291176,0.486997986,8.787871126,0.562865816,3.305905192,38217,10,3,0,3050.466665,0.577739899,0,0,0.0,0.0,0,0,0,0,0,0,0,3,4,1,3,1,4,0,0,1000912.927359479,13.816424067946427,-1.1107366621930725,13.559041443520002,4.711424980188842
220,"155 St (B,D)",40.830135,-73.938209,0.784137123,75741,75,59391,2.007013355,0.836989579,0.843208815,11,4642,758,966.6676632,24,9.19746733,51857.50227,8.279301778,6.437180431,73.679674,0.421502047,1.326575366,6.689840669,0.327867948,8.279301778,50174,10,6,0,2803.30614,0.530929193,0,0,0.0,0.0,0,0,0,1,0,0,0,6,33,1,6,1,10,1,1,1251650.3402437118,14.039974309625347,1.8857554980430258,42.34119459086125,4.941590085410591
277,"7 Av (E,B,D)",40.762862,-73.981637,0.784137123,46732,259,36644,1.314887872,0.571048547,0.631042399,10,380552,227,289.4901841,33,4.010811441,113002.6187,13.37830156,3.280228734,39.21030453,3.54874254,2.430523261,35.68909029,1.732226379,13.37830156,118148,68,14,0,3286.8169,0.622503201,0,0,0.0,0.0,0,0,1,1,0,0,0,31,107,1,10,1,10,0,1,8645047.859749526,15.972497328876445,10.200808652291023,324.0704043322039,6.0443460510952125
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.981329,0.784137123,26427,396,20722,1.198295761,0.520413237,0.540700691,10,567866,218,278.0125997,36,3.887452723,126245.5052,14.93458476,2.7543836,38.0047433,2.571689655,2.554815004,36.32466667,1.722047888,14.93458476,113841,71,18,10,2067.671132,0.391604381,0,0,0.0,0.0,0,0,0,1,0,0,0,36,142,1,10,1,10,0,0,8985067.531305995,16.011074705472435,16.381378782362162,334.53892362068655,6.068866236546572
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",40.749643,-73.9878865,0.784137123,41035,310,32177,1.309865056,0.546256157,0.578014155,11,525011,194,247.405708,33,4.093834903,128893.5355,13.00757051,2.752888411,40.78314742,2.074834569,1.973955076,37.00721469,1.059442836,13.00757051,137411,69,21,11,1615.784519,0.306019795,0,0,0.0,0.0,0,0,1,1,0,0,0,24,209,1,10,1,10,0,0,9402269.406465884,16.056461750678682,17.446186105042194,352.32563174103063,6.109196715101937
228,"23 St (F,M)",40.742878,-73.992821,0.784137123,71609,85,56151,1.647464251,0.687045956,0.750599158,11,312955,207,263.984441,34,4.929188937,135855.3163,13.21503556,4.183620014,49.51852146,3.082708912,2.693652248,26.08316486,0.374163776,13.21503556,150652,45,16,0,2817.106405,0.53354288,0,0,0.0,0.0,0,0,1,1,0,0,0,47,157,1,10,1,10,0,0,9171172.482369393,16.031575805769254,9.410854041942086,353.22380734115853,6.111190772956171
231,"Grand St (B,D)",40.718267,-73.993753,0.784137123,79647,64,62454,1.814722945,0.75679825,0.790441142,11,85853,687,876.1222753,37,7.611618012,69469.78558,10.73259869,4.203520743,49.34695472,1.684010476,3.404766086,26.58220572,0.637846296,10.73259869,73308,19,14,0,11775.80915,2.230266884,0,0,0.0,0.0,0,0,0,0,0,0,0,24,118,1,10,1,10,0,0,7201216.426827886,15.789760656752106,3.146480102424017,275.58698721150455,5.922217533341839
41,"7 Av (B,Q)",40.67705,-73.972367,0.784137123,56989,171,44687,1.672839702,0.697628342,0.746861053,11,14043,252,321.372363,22,6.451577092,148540.9959,17.20438098,5.275558637,67.24086138,0.381239961,2.598740232,5.376434701,0.690672951,17.20438098,145095,6,5,8,2554.901891,0.483882934,0,0,0.0,0.0,0,0,0,1,0,0,0,7,28,1,7,1,10,0,1,2909443.8676560875,14.88347285382082,3.935512671244595,67.58175162723637,5.107357991102795
42,"Prospect Park (B,Q,S)",40.661614,-73.962246,0.784137123,36404,339,28546,1.256540974,0.524018287,0.515585591,11,2966,212,270.3608768,18,12.96255338,69053.8225,8.880268784,10.76118272,71.87820415,0.497846547,1.767404019,3.156628854,0.857094271,8.880268784,71805,7,3,0,7244.538668,1.372071717,0,0,0.0,0.0,0,0,0,1,0,0,0,5,15,1,5,1,10,1,1,1852201.0627309908,14.431885793383051,-0.6085128707328948,-4.21422557203293,4.537290118187798
43,Parkside Av (Q),40.655292,-73.961495,0.784137123,60529,148,47463,1.539043466,0.641830977,0.68782272,11,5593,203,258.8832924,19,11.27288631,67815.76035,8.450806475,8.9621916,73.24498754,0.972543959,1.767576487,3.86658078,0.423252373,8.450806475,68737,8,3,0,9184.968052,1.739577283,0,0,0.0,0.0,0,0,0,0,0,0,0,1,15,1,1,1,10,1,1,1593486.8778899203,14.28143580558745,-1.563526211889933,-23.59093332215094,4.304882935314005
44,"Church Av (B,Q)",40.650527,-73.962982,0.784137123,62597,134,49085,1.770489444,0.738351447,0.76169065,11,8461,239,304.79363,22,12.42776627,62274.27356,6.374081413,10.78645874,72.81447676,0.858843776,1.984753666,5.050366083,0.462050711,6.374081413,64680,6,2,0,10945.42591,2.072997332,0,0,0.0,0.0,0,0,0,0,0,0,0,4,20,1,4,1,10,1,1,1447774.4443419492,14.185538760027327,-1.7940190623910943,-35.81687978935662,4.124463055763583
45,Beverley Rd (Q),40.644031,-73.964492,0.784137123,65951,112,51715,1.77231946,0.739114623,0.765669003,11,6970,221,281.8384612,20,16.7942417,70376.94016,7.018445777,14.70961186,65.96846844,0.921421666,2.06553884,6.742846126,0.461903215,7.018445777,70588,10,2,0,13306.30388,2.520133311,0,0,0.0,0.0,0,0,0,0,0,0,0,8,18,1,8,1,10,0,0,1275119.2799675125,14.058551069354609,-1.4014205361104142,-51.991260665271895,3.821227409548152
46,Cortelyou Rd (Q),40.640927,-73.963891,0.784137123,65223,116,51144,1.560650865,0.677782059,0.708052971,10,7436,213,271.6361639,14,17.72469474,70109.70603,8.260544029,15.42718375,63.60209937,0.838261821,2.398136389,6.548325179,0.627938472,8.260544029,70306,10,2,0,14323.77236,2.712835674,0,0,0.0,0.0,0,0,0,0,0,0,0,6,15,1,6,1,10,0,0,1190841.7523102788,13.990171809654534,-1.4268744428020859,-58.97074230407516,3.6553417006259226
47,"Newkirk Plaza (B,Q)",40.635082,-73.962793,0.784137123,56461,177,44273,1.380552933,0.575735291,0.625848511,11,8321,257,327.7487988,4,20.89199915,70480.51984,9.150297706,17.52317262,59.53081585,1.016376479,2.441792452,6.159279404,0.809438956,9.150297706,69922,8,2,0,16287.33512,3.08472256,0,0,0.0,0.0,0,0,0,0,0,0,0,1,7,1,1,1,7,0,0,1049891.2174029457,13.864198066772392,-2.7000028448946223,-68.70066483936526,3.3655983056515435
48,Avenue H (Q),40.62927,-73.961639,0.784137123,44249,283,34697,1.501574042,0.626205014,0.653411809,11,10010,250,318.8217887,0,27.01653978,66185.76855,7.768801649,22.64748708,53.91809014,0.964881535,1.198506902,7.522523098,1.544578131,7.768801649,67123,8,2,0,18278.19301,3.461778979,0,0,0.0,0.0,0,0,0,1,0,0,0,1,5,1,1,1,5,0,0,927113.7341857103,13.739832606237321,-1.658747421277932,-77.30946168039756,3.012688535787019
49,Avenue J (Q),40.625039,-73.960803,0.784137123,41250,308,32346,1.495423836,0.623640179,0.632955236,11,12095,168,214.248242,0,32.97561145,63830.43755,6.44177053,26.53782646,47.66090328,0.684851835,0.806387256,9.554857393,1.760475725,6.44177053,65776,8,1,0,19747.52662,3.74006186,0,0,0.0,0.0,0,0,1,1,0,0,0,0,6,0,0,1,6,0,0,843440.7760828997,13.645246152009427,-1.713121574896681,-80.48999791428237,2.8426673653252865
50,Avenue M (Q),40.617618,-73.959399,0.784137123,45621,272,35773,1.572793303,0.655905752,0.656700771,11,20995,136,173.439053,0,36.63474184,61797.59035,6.787827565,28.07149427,43.2569356,0.38863592,0.849782168,11.20731926,0.78881959,6.787827565,64074,6,1,0,22356.35462,4.234158071,0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0,1,3,0,0,707563.6118071864,13.469584228438835,-2.3554938242404115,-82.32886806874335,2.7293295365029113
51,"Kings Hwy (B,Q)",40.60867,-73.957734,0.784137123,47553,254,37288,1.541958966,0.66966427,0.67675998,10,19982,161,205.3212319,0,32.68879927,62061.70275,7.195164457,25.81392457,46.79445716,0.866226206,0.668660655,10.90811825,0.872614569,7.195164457,61751,9,2,0,25536.94201,4.836542047,0,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,0,576913.9996332304,13.265450220311259,-4.187256408060487,-80.08723263785718,2.8658653445852513
52,Avenue U (Q),40.5993,-73.955929,0.784137123,45963,264,36041,1.425287836,0.594391195,0.60752497,11,8731,179,228.2764007,0,30.08244649,59278.95196,7.973004479,24.83616587,51.29109254,0.392567563,0.64285736,8.221422274,1.327852178,7.973004479,63780,6,1,0,28893.14992,5.472187484,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,471740.6062026652,13.06418667017937,-5.045959801532718,-75.41550421516176,3.1017114358158837
53,Neck Rd (Q),40.595246,-73.955161,0.784137123,46150,262,36188,1.563503433,0.652031576,0.674193692,11,11237,202,257.6080052,0,29.84154451,61116.57629,7.382716464,23.86959552,52.77097838,0.464467158,0.745941459,7.727824906,0.982314242,7.382716464,67171,4,1,0,30352.00151,5.748485134,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,426228.7449404875,12.962733787249588,-5.146200448832542,-72.25247590763414,3.2347099010259224
54,"Sheepshead Bay (B,Q)",40.586896,-73.954155,0.784137123,38333,330,30058,1.832079811,0.764036625,0.780993914,11,29760,541,689.9303507,0,31.27858472,70474.41278,6.961426266,25.90088908,49.59147089,0.297030032,0.251360446,10.75890231,0.814858832,6.961426266,70436,5,2,0,33373.60629,6.320758768,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1,331042.89386456937,12.710006255430036,-4.7375130153026035,-64.10606050885852,3.5129002783586265
55,"Brighton Beach (B,Q)",40.577621,-73.961376,0.784137123,46934,257,36803,1.879936956,0.783994605,0.814637917,11,17859,512,652.9470232,0,25.53800947,44756.24085,6.717395856,22.27117576,50.52486978,0.0,0.77735245,15.74439205,0.697980387,6.717395856,45605,5,2,0,36893.20725,6.987349859,0,0,0.0,0.0,0,0,0,0,0,0,0,1,6,1,1,1,6,1,1,278400.39478687616,12.536819217440183,-3.4594558216274702,-58.692068605659856,3.6625203294654995
56,Ocean Pkwy (Q),40.576312,-73.968501,0.784137123,38294,331,30028,1.786199234,0.744902938,0.778086178,11,7506,351,447.6257913,0,23.73584017,42396.5865,5.965912232,21.16380885,54.3464408,0.0,0.691583625,14.73273185,0.527491314,5.965912232,41403,4,4,0,37612.60592,7.123599606,0,0,0.0,0.0,0,0,0,0,0,0,0,2,5,1,2,1,5,1,1,283905.89511550276,12.556401629293655,-3.830985542691283,-59.33416216599662,3.645901914821793
57,"W 8 St-NY Aquarium (F,Q)",40.576127,-73.975939,0.784137123,25392,400,19911,1.846808428,0.770178935,0.788099058,11,4972,323,411.917751,0,27.4753107,49192.41558,4.082184317,24.34297382,56.53528172,0.0,0.381574174,10.85809611,0.66755298,4.082184317,47189,8,5,0,38042.5312,7.205024849,0,0,0.0,0.0,0,0,0,0,0,0,0,6,8,1,6,1,8,1,1,285218.10998843424,12.56101297084705,-3.1307321811708855,-60.38830907872633,3.618005420985294
58,"Coney Island-Stillwell Av (D,F,N,Q)",40.577422,-73.981233,0.784137123,19731,419,15472,2.148936637,0.896176185,0.857362533,11,4759,340,433.5976326,0,24.92846043,39787.17515,6.241538729,20.32661976,60.145508,0.090298485,0.604243425,6.67846182,1.31148911,6.241538729,44814,7,5,0,37908.74129,7.179685851,0,0,0.0,0.0,0,0,0,0,0,0,0,3,8,1,3,1,8,0,1,293203.0449697064,12.588624044839806,-3.43584890074768,-60.86977707343749,3.6050004747572886
254,Jamaica-179 St (F),40.712646,-73.783817,0.784137123,34462,354,27023,1.57758438,0.657903787,0.663496555,11,5114,307,391.5131565,0,29.8222192,69234.76929,5.633811596,26.56315463,57.01767545,0.561659056,0.239354925,6.127479912,0.597799858,5.633811596,67831,14,3,4,2610.693906,0.494449603,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,195913.96768552583,12.18543600573842,-2.9943321028168626,-13.634711959959812,4.431016379319835
255,169 St (F),40.71047,-73.793604,0.784137123,44270,282,34714,1.877374708,0.782926064,0.799107603,11,12435,282,359.6309776,0,33.75682842,57579.41247,4.475884447,30.16366534,51.57899002,1.317216302,0.215864597,8.191514921,0.463701296,4.475884447,57107,32,3,0,4721.133136,0.894154003,0,0,0.0,0.0,0,0,0,0,0,0,0,1,5,1,1,1,5,0,1,238785.97949055376,12.383327134267631,-1.8633987122705815,-17.56064522305639,4.383161405203218
256,Parsons Blvd (F),40.707564,-73.803326,0.784137123,45780,268,35898,1.869029407,0.779445803,0.78911723,11,15500,275,350.7039675,0,30.14921376,58479.42427,5.417471954,27.04637673,53.34588348,1.202593148,0.240614586,8.850887532,0.793335537,5.417471954,60750,35,5,0,3237.808883,0.613221379,0,0,0.0,0.0,0,0,0,0,0,0,0,1,19,1,1,1,10,0,0,289526.7516547644,12.576006432039069,0.16300179234924284,-23.07282558866883,4.311854310822297
257,Sutphin Blvd (F),40.70546,-73.810708,0.784137123,45034,277,35313,2.057990989,0.858248904,0.832538975,11,11455,365,465.4798115,0,26.47774375,63735.1098,6.36219968,23.79275219,57.06781861,0.678696285,0.428197513,7.854758385,1.130585782,6.36219968,66487,32,5,10,2215.883786,0.419674959,0,0,0.0,0.0,0,0,0,0,0,1,0,0,3,0,0,1,3,0,0,333352.77312744956,12.716959586798557,4.5006846846763855,-32.27056513383813,4.180230369678473
258,"Briarwood (E,F)",40.709179,-73.820574,0.784137123,38613,325,30278,1.861889769,0.776468343,0.808317543,11,6203,435,554.7499123,0,29.40263257,76504.58978,7.500445149,27.53235664,54.76178686,0.683092335,0.9148798,6.043557986,0.672903988,7.500445149,75218,15,3,0,2864.616187,0.542540945,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,0,405917.6323976705,12.913908005684918,-3.827451940335812,-31.176794741474467,4.196821178209657
259,"Kew Gardens-Union Tpke (E,F)",40.714441,-73.831008,0.784137123,25985,397,20376,1.877202083,0.815258506,0.819988656,10,15478,614,783.026313,0,27.86820482,87916.45422,8.871143097,24.77551265,58.10613226,0.459531627,0.255083917,3.724989935,0.714914349,8.871143097,87112,13,3,8,1746.125483,0.330705584,0,0,0.0,0.0,0,0,1,1,0,0,0,3,3,1,3,1,3,1,1,490292.93614634976,13.102760359923337,0.8769849256369568,-37.36773151647117,4.099062529699619
260,"75 Av (E,F)",40.718331,-73.837324,0.784137123,28816,388,22596,1.800229028,0.781829533,0.786102885,10,17586,588,749.8688469,0,26.15581441,98454.05153,8.128081373,21.37695555,60.16964821,0.582592138,0.464752095,3.894953494,0.604158284,8.128081373,95742,18,5,8,2125.184195,0.402497007,0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0,1,3,1,1,557553.7884157392,13.231316052672904,1.7773230353271037,-37.18099966777715,4.1021552909940056
276,"5 Av/53 St (E,F)",40.760167,-73.975224,0.784137123,27454,394,21528,1.087365288,0.494881269,0.533737893,9,470752,268,341.7769575,35,4.08961443,139746.7484,11.97010057,2.975276334,36.27270228,5.255680215,1.043484755,40.88579963,0.482618116,11.97010057,141566,78,16,9,1824.607411,0.345569585,0,0,0.0,0.0,0,0,0,1,0,0,0,30,88,1,10,1,10,0,1,8515638.873720491,15.957415015905058,15.052150133851535,317.99967088497385,6.029846324987186
232,2 Av (F),40.723402,-73.989938,0.784137123,85326,46,66907,1.78924315,0.74617235,0.78793022,11,71775,564,719.2619552,41,5.981715098,82132.99124,11.86942398,4.164749653,50.65859548,1.973457354,5.911415479,22.84328446,0.759742068,11.86942398,85692,25,14,0,9956.282749,1.885659612,0,0,0.0,0.0,0,0,0,1,0,0,0,39,183,1,10,1,10,0,0,7550663.661321589,15.83714615196252,5.692858390953813,287.3968431107946,5.953368836811631
625,"Delancey St-Essex St (F,M,J,Z)",40.718463,-73.9877755,0.784137123,90040,35,70604,1.788208612,0.745740914,0.785726378,11,36296,794,1012.578001,40,8.4630318,63775.10496,9.353219053,5.999610805,51.98903095,1.390060716,5.372534934,22.84246595,0.589656597,9.353219053,63688,9,7,0,11800.57041,2.234956517,0,0,0.0,0.0,0,0,0,0,0,0,0,32,88,1,10,1,10,0,0,7009837.033280399,15.762825153648325,0.9032246610699508,264.5158414811077,5.892106314636963
234,East Broadway (F),40.713715,-73.990173,0.784137123,78465,67,61527,1.854035382,0.773192809,0.799397933,11,31200,784,999.8251293,28,9.923743128,46601.51485,8.393682525,5.984413354,49.20549291,1.120510033,2.993926276,27.52536832,0.837276803,8.393682525,47901,13,7,0,11686.84228,2.213417099,0,0,0.0,0.0,0,0,0,0,0,0,0,15,68,1,10,1,10,0,0,6666027.199290235,15.712534768157441,0.6363472907452061,249.90588956559716,5.850929739030187
235,York St (F),40.701397,-73.986751,0.784137123,29765,387,23340,2.063582088,0.860580573,0.850471165,11,18930,1000,1275.287155,24,6.545458081,142672.1754,14.61992986,5.470366895,60.10959266,2.469723933,2.274556188,13.32048172,0.653524594,14.61992986,102700,11,6,0,7176.470719,1.35918006,0,0,0.0,0.0,0,0,1,1,0,0,0,26,37,1,10,1,10,0,0,5362699.964688528,15.494978317448798,0.1875584958939519,192.42521577403505,5.670145350661588
236,"Bergen St (F,G)",40.686145,-73.990862,0.784137123,56188,181,44059,1.899887222,0.792314512,0.812846021,11,94368,338,431.0470583,28,6.293869426,138653.6098,13.99759172,5.295863706,62.40652927,1.030391347,3.896282514,11.63475937,0.69165248,13.99759172,140927,13,12,0,4314.236781,0.817090299,0,0,0.0,0.0,0,0,0,1,0,1,0,11,36,1,10,1,10,0,0,3958104.5787171354,15.191276079553193,5.908622996227925,129.97119481680386,5.427689315963071
237,"Carroll St (F,G)",40.680303,-73.995048,0.784137123,41409,305,32470,2.093869323,0.873211331,0.845940854,11,9551,514,655.4975975,19,7.836630182,138107.7374,14.66128239,6.300259489,56.39578658,2.096072371,5.587130067,13.26785131,0.088985968,14.66128239,144533,9,2,0,5506.572816,1.042911518,0,0,0.0,0.0,0,0,0,1,0,0,0,10,21,1,10,1,10,0,0,3440168.9674802925,15.051031437280237,-0.40936860211109805,103.98986555282322,5.306490594268005
238,"Smith-9 Sts (F,G)",40.67358,-73.995959,0.784137123,23746,405,18620,2.166324368,0.903427432,0.864551136,11,9528,548,698.8573608,17,8.464784622,133982.3009,13.5892561,6.273258392,58.58214816,2.306817807,4.247847498,12.51980668,0.288789131,13.5892561,127942,10,6,0,6706.85137,1.270237002,0,0,0.0,0.0,0,0,0,0,0,0,0,2,15,1,2,1,10,0,0,2855126.7855498204,14.864627158581936,-2.2828950003105595,71.35040298917454,5.129909847300356
608,"4 Av-9 St (F,G,R)",40.6705595,-73.9890405,0.784137123,37505,333,29409,2.06345817,0.860528895,0.847799105,11,12710,396,505.0137133,21,10.80194823,137749.5905,13.46317769,9.18141269,63.2192744,0.519298253,2.475876041,8.436082414,1.012700578,13.46317769,138094,6,6,0,6025.78848,1.141247818,0,0,0.0,0.0,0,0,0,0,1,1,0,7,32,1,7,1,10,0,0,2639645.655363202,14.786155623499317,0.4781773853501574,53.807054926085506,5.020311880020302
240,"7 Av (F,G)",40.666271,-73.980305,0.784137123,49624,232,38912,1.553368212,0.64780486,0.722850808,11,14845,136,173.439053,19,9.559961673,147493.2929,15.44558275,8.230275972,61.78011935,0.66608671,3.05136086,8.895997045,0.599152429,15.44558275,150797,5,3,0,6441.525156,1.219985825,0,0,0.0,0.0,0,0,0,0,1,1,0,7,22,1,7,1,10,1,1,2307557.207301704,14.65170047030717,0.3009648892326491,30.219234856493713,4.851019700734728
241,"15 St-Prospect Park (F,G)",40.660365,-73.979493,0.784137123,35023,348,27463,1.23407864,0.535953544,0.578895603,10,4990,224,285.6643226,13,12.03460202,128567.6408,13.94123016,9.947816466,61.15533779,0.603504557,3.840873888,8.367773021,0.05667856,13.94123016,139636,4,3,0,8529.841861,1.615500353,0,0,0.0,0.0,0,0,0,0,0,1,0,3,10,1,3,1,10,1,1,1988330.8078068702,14.502806557606958,-0.4772899115280629,5.832154689682639,4.63941346573458
242,"Fort Hamilton Pkwy (F,G)",40.650782,-73.975776,0.784137123,32547,367,25521,1.44714404,0.60350594,0.665856547,11,9333,373,475.6821087,20,15.92998472,102452.1691,11.13490679,12.82773182,64.37600403,0.449780443,2.415023436,5.299078258,0.299612491,11.13490679,102492,8,2,0,11955.08869,2.264221342,0,0,0.0,0.0,0,0,0,0,0,0,0,7,15,1,7,1,10,1,1,1562634.5146754608,14.261884386224212,-2.902172488474214,-28.04096437957861,4.242915619343511
243,"Church Av (F,G)",40.644041,-73.979678,0.784137123,47947,250,37597,1.81637995,0.757489274,0.783269901,11,19505,255,325.1982244,20,18.59184972,81000.52974,10.81120233,15.9031661,58.56880327,0.498392412,1.306044785,9.692119189,0.478296053,10.81120233,82163,8,3,0,14453.79551,2.737461272,0,0,0.0,0.0,0,0,0,1,0,0,0,3,6,1,3,1,6,0,0,1362111.1717897165,14.124547120442578,-0.9319919409890753,-48.555353169704354,3.8937801156651375
