station_complex_id,station_complex_name,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,jobs_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_0p5mi,median_hh_income_0p5mi,pct_workers_wfh_0p5mi,pct_car_truck_van_0p5mi,pct_transit_0p5mi,pct_taxicab_0p5mi,pct_bicycle_0p5mi,pct_walked_0p5mi,pct_other_means_0p5mi,pct_wfh_0p5mi,median_hh_income_0p5mi_approx,bus_routes_0p5mi,subway_lines_0p5mi,commuter_lines_0p5mi,dist_to_commuter_stop_ft,dist_to_commuter_stop_mi,transfer_subway_station_complexes_0p25mi,transfer_subway_station_complexes_0p10mi,dist_to_subway_station_complex_ft,dist_to_subway_station_complex_mi,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,has_cultural_0p5mi,cultural_count_0p5mi_capped10,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi
131,Bushwick Av-Aberdeen St (L),0.784137123,30166,385,23654,1.940065874,0.809070311,0.816157948,11,5080,391,498.6372775,16,18.58933933,53228.59173,4.390102873,17.04351265,70.92908648,0.585744682,2.14167038,2.835520977,0.505485762,4.390102873,56306,7,5,0,2644.603425,0.500871861,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,0
133,Atlantic Av (L),0.784137123,31069,380,24362,2.239936805,0.934126203,0.880705519,11,10919,622,793.2286102,11,18.85639185,40244.2444,2.799860984,16.94569168,71.05024357,2.04540693,0.782112501,3.59766906,0.868315107,2.799860984,45818,8,5,7,187.9540823,0.035597364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
134,Sutter Av (L),0.784137123,40747,312,31951,2.087373961,0.870502555,0.828738519,11,9570,596,760.0711442,3,17.52391473,23277.58981,3.168431186,14.5138817,71.95463325,2.305162626,0.620561886,4.144581957,0.282714366,3.168431186,28171,5,7,7,2359.428926,0.446861539,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
135,Livonia Av (L),0.784137123,42825,292,33581,1.988164916,0.829129169,0.821581197,11,4047,483,615.9636957,0,21.56359307,25647.03636,3.301613623,18.82829973,69.0824219,0.864896972,0.582871518,4.401918747,0.20268417,3.301613623,31031,5,5,0,4334.25666,0.820881943,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,1,3,0,0
136,New Lots Av (L),0.784137123,26780,395,20999,2.147949307,0.895764436,0.861870506,11,3966,387,493.5361289,0,25.7346013,33448.09137,3.520903758,22.61023181,64.82081912,0.74160785,0.406980834,4.775087149,0,3.520903758,38372,7,5,0,6300.951359,1.193362,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,3,0,0
137,East 105 St (L),0.784137123,21833,409,17120,2.038465956,0.850106333,0.831212354,11,6410,401,511.390149,0,30.08748708,63187.72534,3.304882021,24.87218461,61.23343068,0.392264109,0.129029991,4.53045057,0.322455551,3.304882021,56652,9,1,0,9241.366559,1.750258818,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
138,Canarsie-Rockaway Pkwy (L),0.784137123,27865,393,21850,2.005137559,0.836207311,0.830554955,11,6714,293,373.6591363,0,33.52795336,73900.04089,3.070283707,26.74882784,59.15312599,0.409135879,0.172110659,3.309642795,0.357747615,3.070283707,71340,8,1,0,10626.37366,2.012570769,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
108,Middle Village-Metropolitan Av (M),0.784137123,15237,429,11948,1.782185556,0.773993353,0.796060148,10,3273,184,234.6528365,4,37.49219898,82306.31079,3.158319083,32.7354036,51.88411656,0.068627824,1.241038062,5.165113918,0.716501131,3.158319083,82703,6,1,0,12768.32162,2.418242731,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,1
109,Fresh Pond Rd (M),0.784137123,43088,291,33787,1.722512173,0.718343371,0.751388657,11,6388,248,316.2712144,19,25.19409358,78306.36255,5.30616819,22.14535633,60.77758864,0.198008286,1.336614334,6.566262057,0.441951496,5.30616819,77713,14,1,0,11231.89534,2.127252905,0,0,0,0,0,0,0,0,0,0,0,3,10,1,3,1,10,0,0
110,Forest Av (M),0.784137123,65009,118,50976,1.480769351,0.617528784,0.67758452,11,6900,238,303.5183428,25,20.2183701,74653.34607,5.301800745,18.08688422,65.25929873,0.379330647,1.180496066,7.372259306,0.187893034,5.301800745,75554,13,1,0,10424.12332,1.97426578,0,0,0,0,0,0,0,0,0,0,0,6,15,1,6,1,10,0,0
111,Seneca Av (M),0.784137123,69615,92,54588,1.692141624,0.705677868,0.748278484,11,8758,226,288.214897,25,18.81080605,68258.47966,6.011639078,16.75730094,64.0933601,0.557045915,1.519958273,8.587881056,0.385824142,6.011639078,69205,11,2,0,9913.483618,1.877553716,0,0,0,0,0,0,0,0,0,0,0,3,13,1,3,1,10,0,0
113,Knickerbocker Av (M),0.784137123,67456,103,52895,1.81798493,0.758158603,0.781583063,11,11564,329,419.5694739,23,12.7086026,54397.34615,8.881752154,10.8214369,65.80938978,0.388223747,3.206397745,8.399220595,0.431345806,8.881752154,62129,7,2,0,9554.584922,1.809580478,0,0,0,0,0,0,0,0,0,0,0,2,7,1,2,1,7,0,0
114,Central Av (M),0.784137123,62194,136,48769,1.935594414,0.807205567,0.811591655,11,7378,288,367.2827005,25,13.42077985,63437.55478,8.546911993,10.31933613,66.57203444,0.24962129,3.81723102,6.717873338,0.498443884,8.546911993,71768,8,3,0,9146.885751,1.732364726,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,5,0,0
97,"Myrtle Av (M,J,Z)",0.784137123,57239,167,44883,1.990267132,0.830005861,0.840021727,11,10809,411,524.1430206,23,17.37438953,64899.55943,6.602630485,12.95898027,65.7920404,0.68745758,3.506595801,5.259623481,0.687275221,6.602630485,61498,8,3,0,7690.962429,1.456621672,0,0,0,0,0,0,0,1,0,0,0,3,6,1,3,1,6,0,0
98,"Flushing Av (M,J)",0.784137123,59570,152,46711,2.116570087,0.882678285,0.858020842,11,17110,481,613.4131214,21,14.88596202,57152.67949,7.839160131,11.61075582,64.96827621,0.576726649,2.501130739,8.623365983,0.526689794,7.839160131,51602,8,4,0,8207.997999,1.554545076,0,0,0,0,0,0,1,1,0,0,0,2,7,1,2,1,7,0,0
99,"Lorimer St (M,J)",0.784137123,75622,77,59298,2.029161013,0.84622587,0.841573675,11,26048,426,543.2723279,22,12.33320829,50953.94597,7.853392422,9.546386764,57.25688315,0.412530451,2.818226891,18.64704362,0.512480391,7.853392422,48570,9,4,0,9286.268237,1.758762924,0,0,0,0,0,0,0,1,0,0,0,1,7,1,1,1,7,0,0
100,"Hewes St (M,J)",0.784137123,76920,72,60316,1.91344391,0.79796809,0.806900595,11,27070,403,513.9407233,20,12.42926442,60029.15999,8.429650491,9.034420108,51.30608161,0.373351108,2.78591661,23.85502246,0.578760905,8.429650491,63955,11,4,0,10476.9794,1.984276402,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,1,10,0,0
101,"Marcy Av (M,J,Z)",0.784137123,76910,73,60308,1.950228821,0.813308589,0.814778705,11,33450,465,593.0085269,21,13.1318446,64099.57679,8.434064161,9.238004254,52.22486913,0.456887896,3.292719551,21.56849133,0.763855311,8.434064161,68207,11,4,0,10299.09132,1.950585477,0,0,0,0,0,0,0,0,0,0,0,6,17,1,6,1,10,0,0
103,"Bowery (J,Z)",0.784137123,74867,81,58706,1.724455677,0.719153875,0.766011135,11,94194,624,795.7791845,41,6.587689692,81048.1437,11.9727308,3.889349642,48.41207783,2.221299771,3.889956308,26.31509074,0.601154859,11.9727308,82394,22,14,0,11042.6993,2.091420322,0,0,0,0,0,0,0,1,0,0,0,30,150,1,10,1,10,0,0
107,"Broad St (J,Z)",0.784137123,52356,212,41054,1.623779262,0.677168549,0.727112403,11,243344,880,1122.252696,32,3.753000557,184116.1981,11.68580348,3.116261627,52.23617243,2.036163933,0.558601948,28.63115101,0.960122282,11.68580348,178272,41,13,0,12875.07725,2.4384616,0,0,0,0,0,0,1,1,0,1,0,67,128,1,10,1,10,0,0
71,8 Av (N),0.784137123,55550,193,43559,1.915274417,0.79873147,0.804179253,11,13320,325,414.4683253,10,21.13542768,53515.25249,4.321529839,12.58195207,54.72204242,0.198738702,1.873062873,15.87744647,1.730810047,4.321529839,53325,27,2,0,20314.20281,3.847386895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Fort Hamilton Pkwy (N),0.784137123,49692,229,38965,1.58406075,0.660604643,0.725869752,11,21007,173,220.6246778,1,25.06063076,48019.74249,5.693011955,15.69919532,47.31263163,0.111355539,1.793708793,18.52953552,1.498586316,5.693011955,50395,4,2,0,20727.58608,3.925679182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
74,18 Av (N),0.784137123,45709,271,35842,1.692902758,0.705995286,0.732481274,11,16609,207,263.984441,0,31.03202964,52864.3173,5.317530946,24.33897288,47.64725624,0.540075619,1.491264217,13.3683463,0.603497035,5.317530946,57277,2,3,0,23287.43383,4.410498831,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,0
75,20 Av (N),0.784137123,49405,235,38740,1.609829002,0.671350839,0.724307982,11,9016,190,242.3045594,0,31.15950333,52394.14715,4.544550369,22.60640196,51.35781325,0.380445451,1.104361007,11.18306643,0.270260156,4.544550369,54504,3,2,0,24252.6928,4.59331303,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,1,3,0,0
76,Bay Pkwy (N),0.784137123,56581,174,44367,1.345291655,0.612268618,0.639950816,9,8328,204,260.1585796,0,29.05823549,55508.49379,3.817469183,21.13402946,55.63488434,0.372501953,2.303252502,8.092190178,0.694821708,3.817469183,56486,5,4,0,25987.56723,4.921887734,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,3,0,0
77,Kings Hwy (N),0.784137123,52720,210,41340,1.5767079,0.657538266,0.688035529,11,9980,180,229.5516878,0,30.22237776,60975.46433,6.346365827,22.94333247,54.78817673,0.184580345,1.233635781,6.5995747,0.511420334,6.346365827,65900,5,4,0,28557.55819,5.408628445,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0
78,Avenue U (N),0.784137123,46074,263,36128,1.427656661,0.595379071,0.651264869,11,10580,299,381.3108592,0,28.17750383,60305.73014,7.745990856,22.97522569,55.39699884,0.150536772,0.722658607,7.292065267,0.460414769,7.745990856,64359,3,5,0,30702.80103,5.814924438,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,0
79,86 St (N),0.784137123,35741,343,28026,1.932734654,0.806012955,0.802232181,11,6909,294,374.9344235,0,28.27662759,59071.40856,7.895001511,21.57442691,54.28619022,0.144006881,0.771828547,7.717867129,0.890276507,7.895001511,56429,4,5,0,32302.97021,6.117986781,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,4,0,0
477,72 St (Q),0.784137123,108288,3,84913,1.634964422,0.681833123,0.763853725,11,79616,300,382.5861464,19,9.315377932,116253.5039,12.46945912,6.946087334,46.80778237,4.373325229,1.111034558,24.6979085,1.225112293,12.46945912,140392,23,8,0,6851.598223,1.297651179,0,0,0,0,0,0,1,1,0,1,0,7,49,1,7,1,10,0,0
476,86 St (Q),0.784137123,144813,1,113553,1.69240372,0.705787171,0.766606593,11,40051,347,442.5246427,24,8.36567859,125083.6391,11.61431913,6.142736135,58.20729588,3.757155602,1.26870146,15.60727193,1.179577407,11.61431913,134124,24,7,0,10532.30715,1.994755142,0,0,0,0,0,0,0,1,0,0,0,8,41,1,8,1,10,0,0
475,96 St (Q),0.784137123,103803,9,81396,1.798884725,0.750193199,0.7995799,11,45403,537,684.8292021,20,7.0280297,105739.515,10.29388794,5.64593067,62.39762684,3.137700673,1.442792115,14.39305141,1.291577162,10.29388794,98566,22,6,0,7909.134435,1.497942128,0,0,0,0,0,0,0,1,1,1,0,6,27,1,6,1,10,0,1
1,"Astoria-Ditmars Blvd (N,W)",0.784137123,41838,299,32807,1.664025458,0.693952516,0.739595976,11,5977,463,590.4579526,21,18.54122528,90862.45925,10.41205361,14.87189848,63.53608935,0.31021066,0.938150782,5.346007333,0.601767219,10.41205361,90358,5,2,0,10925.304,2.069186363,0,0,0,0,0,0,0,0,0,0,0,4,12,1,4,1,10,0,0
2,"Astoria Blvd (N,W)",0.784137123,49776,226,39031,1.782123577,0.743203257,0.778059889,11,10952,381,485.8844059,18,14.05548281,91735.37454,11.90254755,11.67949035,66.26280686,0.322868043,0.795299447,5.936674836,0.437870442,11.90254755,91171,6,2,0,9800.026435,1.856065613,0,0,0,0,0,0,0,0,0,1,0,3,14,1,3,1,10,0,1
3,"30 Av (N,W)",0.784137123,56111,184,43999,1.800589606,0.750904189,0.782358168,11,12131,290,369.8332749,21,12.75597703,89983.78374,10.13112549,10.6619855,69.4107883,0.409197633,0.806838634,5.637319016,0.71228559,10.13112549,91048,8,2,0,9187.976575,1.740147079,0,0,0,0,0,0,0,0,1,1,0,1,9,1,1,1,9,0,0
4,"Broadway (N,W)",0.784137123,56772,172,44517,1.803719209,0.752209335,0.79117079,11,15469,213,271.6361639,24,11.88621966,87151.64418,10.39872222,9.962191562,69.40779556,0.568498261,1.094444602,5.72349087,0.755352024,10.39872222,86849,8,6,0,8533.718213,1.61623451,0,0,0,0,0,0,0,0,0,1,0,3,13,1,3,1,10,0,0
5,"36 Av (N,W)",0.784137123,35178,347,27584,2.15659135,0.899368448,0.872350977,11,18601,224,285.6643226,22,12.1653871,82383.81679,10.35087194,10.44012267,67.64462572,0.672303805,1.681530975,6.608373085,0.626318146,10.35087194,79878,7,6,0,7094.195116,1.34359756,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,1,10,0,0
6,"39 Av-Dutch Kills (N,W)",0.784137123,19457,420,15257,1.897103644,0.791153669,0.77668471,11,35332,306,390.2378693,17,11.5539479,92812.66952,11.39414615,9.63049655,66.20851008,0.567367098,1.911775938,7.080285015,0.82252166,11.39414615,95032,10,9,0,5452.881052,1.032742623,0,0,0,0,0,0,0,0,0,1,0,1,7,1,1,1,7,0,0
8,"5 Av/59 St (N,R,W)",0.784137123,28081,390,22019,1.428221937,0.650011816,0.688323159,9,245341,324,413.1930381,28,6.079978545,164846.3829,13.13184697,4.676416762,36.39551001,6.019267296,1.664038427,36.11557393,0.593784822,13.13184697,159186,80,14,0,3563.621762,0.674928364,0,0,0,0,0,0,0,0,0,0,0,11,73,1,10,1,10,1,1
9,"57 St-7 Av (N,Q,R,W)",0.784137123,49754,227,39014,1.373530553,0.59651674,0.667300365,10,291325,272,346.8781061,32,4.32605379,116716.211,13.32628569,3.555790562,39.47405751,4.266240674,2.344945632,34.70633658,1.55608013,13.32628569,128599,68,14,0,3749.973534,0.71022226,0,0,0,0,0,0,1,1,0,0,0,29,100,1,10,1,10,1,1
10,"49 St (N,R,W)",0.784137123,44536,280,34922,1.361190303,0.567660447,0.622773353,11,450483,166,211.6976677,34,4.044464347,112867.4752,13.6346621,3.242261211,39.70338536,2.126391361,2.8306817,36.04567308,1.614742053,13.6346621,106732,70,18,0,2961.260511,0.560844794,0,0,0,0,0,0,1,1,0,0,0,34,163,1,10,1,10,0,0
13,"28 St (R,W)",0.784137123,60822,146,47693,1.54033159,0.642368166,0.690279864,11,393380,236,300.9677685,37,4.503590844,128678.7026,12.77678509,3.37697042,43.90172661,2.183330126,2.884693542,32.99726263,0.709379392,12.77678509,152191,63,18,11,2298.505387,0.43532299,0,0,0,0,0,0,1,1,0,0,0,50,147,1,10,1,10,0,0
14,"23 St (R,W)",0.784137123,77434,69,60719,1.617383306,0.674501228,0.743933549,11,271767,254,323.9229373,35,4.800242402,142432.707,13.02311723,3.807775197,47.70912193,3.439349859,2.518004864,27.84754346,0.545984561,13.02311723,163727,48,14,0,3581.190154,0.678255711,0,0,0,0,0,0,1,1,0,0,0,46,157,1,10,1,10,0,0
16,"8 St-NYU (R,W)",0.784137123,94234,28,73892,1.826175748,0.76157444,0.80617253,11,117632,382,487.1596931,42,5.54542639,129657.6149,14.34256105,4.008814369,45.50795552,2.709825958,4.975686345,25.94931204,0.70789352,14.34256105,132210,24,17,0,7386.264264,1.398913686,0,0,0,0,0,0,1,1,0,0,0,40,178,1,10,1,10,0,0
17,"Prince St (R,W)",0.784137123,68372,97,53613,1.775742019,0.740541941,0.786884896,11,133783,495,631.2671416,39,5.292885624,107960.6796,15.86544962,3.627515338,45.90538067,2.89574283,3.729861639,25.48225482,0.532383859,15.86544962,108751,19,19,0,9634.963127,1.824803623,0,0,0,0,0,0,1,1,0,0,0,35,151,1,10,1,10,0,0
20,"City Hall (R,W)",0.784137123,64781,120,50797,1.544572667,0.644136833,0.715947953,11,230876,769,980.6958219,37,5.214554594,181509.8986,12.72614259,3.950563185,48.23954631,3.285268242,1.537116513,27.70621975,1.291151989,12.72614259,149813,34,16,0,13868.48671,2.626607331,0,0,0,0,0,0,1,1,0,1,0,40,133,1,10,1,10,0,0
22,"Rector St (R,W)",0.784137123,49834,224,39077,1.547241528,0.671958458,0.702963505,10,245139,786,1002.375704,31,3.5678923,188678.2488,11.64783644,3.04804804,52.07405997,2.17815506,0.559658743,28.8521892,0.977104519,11.64783644,186337,41,13,0,13535.17677,2.563480449,0,0,0,0,0,0,1,1,0,1,0,53,114,1,10,1,10,0,0
26,"DeKalb Av (B,Q,R)",0.784137123,54871,197,43026,1.975846846,0.823992135,0.837352112,11,129046,580,739.6665497,25,6.096977009,121597.1531,11.25859674,5.455484588,66.75592068,1.285637673,2.810434212,10.94867804,0.828078079,11.25859674,118020,15,15,0,3080.360415,0.583401594,0,0,0,0,0,0,1,1,1,1,0,11,40,1,10,1,10,0,0
28,Union St (R),0.784137123,48187,249,37785,2.084870218,0.869458413,0.846989306,11,12360,265,337.951096,24,6.616730147,145211.401,16.03012895,5.71248197,64.54894941,0.445364473,2.413067425,8.743265273,1.088346986,16.03012895,143947,7,7,0,3080.887144,0.583501353,0,0,0,0,0,0,0,0,0,1,0,11,30,1,10,1,10,0,0
30,Prospect Av (R),0.784137123,34961,349,27414,2.104085516,0.877471814,0.84936963,11,10120,444,566.2274967,19,13.96710109,115880.6767,11.41521393,10.79219006,62.38758636,0.358510092,2.219068331,8.975148538,0.611333836,11.41521393,120431,17,6,0,8163.664269,1.546148536,0,0,0,0,0,0,0,0,0,0,0,6,20,1,6,1,10,0,0
31,25 St (R),0.784137123,21880,408,17157,1.86232061,0.776648018,0.781397992,11,9283,359,457.8280885,15,18.72021366,93097.53799,8.072344033,14.40553171,60.0583847,0.446253393,1.475191014,9.911125746,0.928291862,8.072344033,103857,13,4,0,10493.59961,1.987424169,0,0,0,0,0,0,0,0,0,0,0,6,13,1,6,1,10,0,0
32,"36 St (D,N,R)",0.784137123,20896,413,16385,1.879677189,0.783886273,0.798236608,11,15302,325,414.4683253,17,16.66017863,53002.17393,6.336262655,12.64390243,59.98618464,0.418312957,2.823961545,11.85804315,0.963387417,6.336262655,71680,9,4,0,12932.85783,2.449404893,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,10,0,0
33,45 St (R),0.784137123,49405,235,38740,1.808706404,0.754289157,0.796376311,11,13508,315,401.7154537,24,16.78058349,59043.63174,5.214076837,9.952532098,59.33117798,0.345226315,2.208986038,15.05884071,0.84423789,5.214076837,63731,6,3,0,15816.40152,2.99553059,0,0,0,0,0,0,0,0,0,0,0,5,9,1,5,1,9,0,0
34,53 St (R),0.784137123,66172,109,51888,1.808128725,0.754048246,0.794767136,11,18383,345,439.9740684,24,17.32939079,57439.68151,4.834125543,10.0170532,58.58717476,0.22002105,2.107297098,15.50250461,1.269779185,4.834125543,60334,5,3,0,17615.1967,3.336211497,0,0,0,0,0,0,0,0,0,1,0,4,10,1,4,1,10,0,0
35,"59 St (N,R)",0.784137123,56083,185,43977,2.072315819,0.864222822,0.848467326,11,19311,523,666.9751819,24,16.52573327,55843.92019,3.784008596,10.36834447,60.57546951,0.18330734,2.212461923,15.11419011,1.42270327,3.784008596,57109,28,3,0,19336.4399,3.662204527,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,7,0,1
36,Bay Ridge Av (R),0.784137123,48350,248,37913,2.013010261,0.839490483,0.82081357,11,6230,614,783.026313,21,20.6363338,66276.74026,7.263329024,16.69295285,59.03817182,0.190711315,2.024430721,10.17153014,0.523727025,7.263329024,68992,30,1,0,22115.15204,4.188475765,0,0,0,0,0,0,0,0,0,0,0,5,9,1,5,1,9,1,1
37,77 St (R),0.784137123,46233,261,36253,1.597708049,0.666296008,0.718827424,11,6244,306,390.2378693,19,22.50761876,76782.44139,11.22099967,18.53340343,56.05298089,0.209501822,1.371695717,7.963501882,0.534754968,11.22099967,80084,19,1,0,24003.89652,4.546192524,0,0,0,0,0,0,0,0,0,0,0,3,11,1,3,1,10,0,1
38,86 St (R),0.784137123,40411,313,31688,1.460767821,0.609187498,0.657523481,11,8641,423,539.4464664,19,24.39911253,78983.48624,10.29401888,21.09143138,55.44354636,0.322069053,1.120829239,8.162638149,0.228431697,10.29401888,81868,12,1,0,26579.72753,5.034039306,0,0,0,0,0,0,0,0,1,1,0,2,4,1,2,1,4,0,0
39,Bay Ridge-95 St (R),0.784137123,34006,359,26665,1.707979323,0.741765995,0.784540774,10,8429,523,666.9751819,16,26.54881206,74773.1638,7.03054653,22.38277301,56.46074449,0.239831781,0.533500462,8.844581409,0.33982429,7.03054653,76354,25,1,0,28810.50587,5.456535203,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,1,2,0,1
141,Park Pl (S),0.784137123,60412,149,47371,1.89618407,0.790770177,0.799860636,11,7563,208,265.2597282,25,10.52571276,87491.15791,12.75666591,8.705010756,65.76050022,0.756107504,4.004002904,5.298887782,0.857019209,12.75666591,91968,7,7,0,2921.978472,0.553405014,0,0,0,0,0,0,1,1,0,0,0,6,20,1,6,1,10,0,0
522,Tottenville (SIR),0.784137123,5222,459,4095,1.033315053,0.448763026,0.419717916,10,676,223,284.3890355,0,78.07527203,91027.51052,0.295583028,71.86206479,18.079419,0,0,1.343903954,2.205821982,0.295583028,90258,4,1,0,98795.89286,18.71134335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Arthur Kill (SIR),0.784137123,5766,458,4521,1.680253306,0.729724739,0.719003291,10,921,243,309.8947786,0,82.38848289,103058.3219,1.556293069,74.18250484,14.43962437,0,0,1.159631808,0.455967865,1.556293069,104848,3,1,0,95793.49923,18.14270819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
519,Richmond Valley (SIR),0.784137123,3098,462,2429,1.68082259,0.764975327,0.785533884,9,1529,233,297.141907,0,77.9992839,90230.7227,11.38798267,72.9727087,9.533558026,0,0,1.079175404,0,11.38798267,134770,1,1,0,92318.22904,17.48451308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
518,Pleasant Plains (SIR),0.784137123,4233,461,3319,1.474847842,0.640518279,0.718327204,10,990,261,332.8499474,0,69.60154163,139063.0057,10.91094029,65.3068783,17.81328263,0,0,0.25914429,1.415091163,10.91094029,147796,2,1,0,89279.75408,16.90904433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,Prince's Bay (SIR),0.784137123,5787,457,4538,1.387230737,0.667116969,0.650313084,8,1034,231,294.5913327,0,73.27423406,113283.3906,5.459749919,67.71791026,19.62169329,0,0.155378112,0.755297164,0.733647454,5.459749919,107995,6,1,0,84850.94159,16.07025409,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
516,Huguenot (SIR),0.784137123,7760,454,6085,1.313042142,0.597591232,0.645174389,9,1356,194,247.405708,0,70.03236853,106023.2167,10.46763707,60.07792706,16.59781088,0,0.045815426,1.046708193,1.809659894,10.46763707,102810,6,1,0,81144.64033,15.36830309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
515,Annadale (SIR),0.784137123,8819,453,6915,0.938677242,0.427210423,0.396897475,9,828,299,381.3108592,0,71.7458049,99188.48632,4.826362446,62.91575834,19.27308382,0,0,1.882479528,2.272269314,4.826362446,102497,2,1,0,76693.78643,14.52533834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
514,Eltingville (SIR),0.784137123,13819,436,10836,0.970807873,0.441833704,0.404233526,9,1824,247,314.9959272,0,72.31838755,109547.9782,5.433319267,63.44404541,21.48132429,0,0,0.699774362,0.067194529,5.433319267,108863,9,1,0,72903.28545,13.80744043,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,0,1
513,Great Kills (SIR),0.784137123,14490,434,11362,1.088753533,0.472839652,0.444251641,10,1386,311,396.6143051,0,72.26006504,114701.8427,5.509837202,63.97179636,19.17478348,1.885403284,0.120938837,0.6437738,0.405198354,5.509837202,114892,3,1,0,68597.82219,12.99201178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Bay Terrace (SIR),0.784137123,11427,443,8960,0.950916905,0.432780934,0.446468528,9,540,269,343.0522446,0,69.644203,90788.67968,3.355601391,59.84014825,24.32758472,0.594401044,0.687134901,1.211109191,0.179965754,3.355601391,89382,9,1,0,64428.58875,12.20238423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
511,Oakwood Heights (SIR),0.784137123,10566,447,8285,0.888896057,0.40455403,0.370335009,9,2645,294,374.9344235,0,68.43163854,104059.8939,4.648882676,63.39931688,24.9971525,0,0.121783657,1.608728903,0.191813721,4.648882676,101411,11,1,0,60102.45001,11.38303977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
510,New Dorp (SIR),0.784137123,11488,442,9008,1.148248242,0.498677876,0.488881719,10,3221,300,382.5861464,0,65.25043316,96755.62426,4.317803925,60.01283065,24.9260067,0.982498241,0,2.327985489,2.195272477,4.317803925,94056,16,1,0,56151.77066,10.63480505,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1
509,Grant City (SIR),0.784137123,10437,449,8184,1.263089374,0.526749182,0.593667489,11,2912,236,300.9677685,0,60.65376157,90044.95371,6.460728259,52.44851423,27.38804622,0.979855076,0,2.173843529,2.34376535,6.460728259,89882,17,1,0,53265.28443,10.08812205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Jefferson Av (SIR),0.784137123,11191,444,8775,1.265023946,0.549392919,0.533424343,10,1836,308,392.7884436,0,54.94744903,77529.26237,5.183841897,45.30040047,36.96230083,0.002662154,0,2.62920646,0.274539627,5.183841897,76947,16,1,0,50824.20327,9.625796073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Dongan Hills (SIR),0.784137123,13496,437,10583,1.451369182,0.605267961,0.605375626,11,2245,320,408.0918895,0,61.14721826,79691.58812,0.318242695,48.40505625,32.32374975,0.046175732,0.722135296,5.267958529,0.174519734,0.318242695,77994,11,1,0,48047.56157,9.099916963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
506,Old Town (SIR),0.784137123,14858,432,11651,1.282841415,0.557130948,0.567170348,10,3781,412,525.4183077,0,48.69248451,84984.75533,3.556909202,41.06933702,39.30428939,0,0.291587922,7.935939896,0.026669624,3.556909202,82911,13,1,0,44331.10707,8.396043006,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
