station_complex_id,year,annual_weekday_avg_ridership,station_complex,borough,latitude,longitude,geometry,log_ridership
254.0,2023,14056.794871794873,Jamaica-179 St (F),Queens,40.712646,-73.78381,POINT (-73.78381 40.712646),9.550932316065506
254.0,2024,13974.358490566037,Jamaica-179 St (F),Queens,40.712646,-73.78381,POINT (-73.78381 40.712646),9.545050949970925
255.0,2023,5424.487179487179,169 St (F),Queens,40.71047,-73.7936,POINT (-73.7936 40.71047),8.598862977047089
255.0,2024,5666.773584905661,169 St (F),Queens,40.71047,-73.7936,POINT (-73.7936 40.71047),8.642551653806924
256.0,2023,5141.525641025641,Parsons Blvd (F),Queens,40.707565,-73.80333,POINT (-73.80333 40.707565),8.545299607615924
256.0,2024,5042.446540880504,Parsons Blvd (F),Queens,40.707565,-73.80333,POINT (-73.80333 40.707565),8.525844964831398
257.0,2023,2891.641025641026,Sutphin Blvd (F),Queens,40.70546,-73.81071,POINT (-73.81071 40.70546),7.969925213502833
257.0,2024,3082.805031446541,Sutphin Blvd (F),Queens,40.70546,-73.81071,POINT (-73.81071 40.70546),8.03391951330948
258.0,2023,3599.025641025641,"Briarwood (E,F)",Queens,40.70918,-73.82057,POINT (-73.82057 40.70918),8.188696246925959
258.0,2024,3645.1509433962265,"Briarwood (E,F)",Queens,40.70918,-73.82057,POINT (-73.82057 40.70918),8.201427354106356
259.0,2023,17262.48076923077,"Kew Gardens-Union Tpke (E,F)",Queens,40.71444,-73.83101,POINT (-73.83101 40.71444),9.756348611120625
259.0,2024,16738.96855345912,"Kew Gardens-Union Tpke (E,F)",Queens,40.71444,-73.83101,POINT (-73.83101 40.71444),9.725554465514767
260.0,2023,2326.096153846154,"75 Av (E,F)",Queens,40.71833,-73.837326,POINT (-73.837326 40.71833),7.752376483396673
260.0,2024,2475.723270440252,"75 Av (E,F)",Queens,40.71833,-73.837326,POINT (-73.837326 40.71833),7.814691703603625
261.0,2023,18968.865384615383,"Forest Hills-71 Av (E,F,M,R)",Queens,40.72169,-73.84452,POINT (-73.84452 40.72169),9.850606966679074
261.0,2024,19157.062893081762,"Forest Hills-71 Av (E,F,M,R)",Queens,40.72169,-73.84452,POINT (-73.84452 40.72169),9.860478944800052
262.0,2023,5772.833333333333,"67 Av (M,R)",Queens,40.726524,-73.85272,POINT (-73.85272 40.726524),8.661091494779145
262.0,2024,5811.327044025157,"67 Av (M,R)",Queens,40.726524,-73.85272,POINT (-73.85272 40.726524),8.667736293586257
263.0,2023,10181.99358974359,"63 Dr-Rego Park (M,R)",Queens,40.729847,-73.8616,POINT (-73.8616 40.729847),9.22847431266578
263.0,2024,9936.402515723272,"63 Dr-Rego Park (M,R)",Queens,40.729847,-73.8616,POINT (-73.8616 40.729847),9.204060949175933
264.0,2023,13734.897435897436,"Woodhaven Blvd (M,R)",Queens,40.733105,-73.86923,POINT (-73.86923 40.733105),9.527767935739405
264.0,2024,13374.899371069181,"Woodhaven Blvd (M,R)",Queens,40.733105,-73.86923,POINT (-73.86923 40.733105),9.50120981220028
265.0,2023,12854.878205128205,"Grand Av-Newtown (M,R)",Queens,40.737015,-73.87722,POINT (-73.87722 40.737015),9.461556433595886
265.0,2024,13106.66037735849,"Grand Av-Newtown (M,R)",Queens,40.737015,-73.87722,POINT (-73.87722 40.737015),9.480952099913203
266.0,2023,8635.288461538461,"Elmhurst Av (M,R)",Queens,40.742455,-73.88202,POINT (-73.88202 40.742455),9.063728193292983
266.0,2024,9144.264150943396,"Elmhurst Av (M,R)",Queens,40.742455,-73.88202,POINT (-73.88202 40.742455),9.120991445147384
268.0,2023,2368.2884615384614,"65 St (M,R)",Queens,40.74967,-73.89845,POINT (-73.89845 40.74967),7.770344961853008
268.0,2024,2437.012578616352,"65 St (M,R)",Queens,40.74967,-73.89845,POINT (-73.89845 40.74967),7.79893846942756
269.0,2023,4776.596153846154,"Northern Blvd (M,R)",Queens,40.752884,-73.906006,POINT (-73.906006 40.752884),8.471692802305649
269.0,2024,4804.018867924528,"Northern Blvd (M,R)",Queens,40.752884,-73.906006,POINT (-73.906006 40.752884),8.477416248123953
270.0,2023,5506.50641025641,"46 St (M,R)",Queens,40.756313,-73.91333,POINT (-73.91333 40.756313),8.61386724258983
270.0,2024,5193.93710691824,"46 St (M,R)",Queens,40.756313,-73.91333,POINT (-73.91333 40.756313),8.555439796995797
271.0,2023,8675.333333333332,"Steinway St (M,R)",Queens,40.756878,-73.92074,POINT (-73.92074 40.756878),9.06835429137163
271.0,2024,8892.968553459119,"Steinway St (M,R)",Queens,40.756878,-73.92074,POINT (-73.92074 40.756878),9.093128635361571
272.0,2023,2743.1153846153848,"36 St (M,R)",Queens,40.75204,-73.92878,POINT (-73.92878 40.75204),7.917214037748656
272.0,2024,2628.8427672955972,"36 St (M,R)",Queens,40.75204,-73.92878,POINT (-73.92878 40.75204),7.874679339086406
273.0,2023,12479.891025641027,"Queens Plaza (E,M,R)",Queens,40.748974,-73.93724,POINT (-73.93724 40.748974),9.431954035660164
273.0,2024,13717.188679245282,"Queens Plaza (E,M,R)",Queens,40.748974,-73.93724,POINT (-73.93724 40.748974),9.526477872101236
276.0,2023,17521.24358974359,"5 Av/53 St (E,M)",Manhattan,40.760166,-73.97523,POINT (-73.97523 40.760166),9.771226415066877
276.0,2024,16964.924528301886,"5 Av/53 St (E,M)",Manhattan,40.760166,-73.97523,POINT (-73.97523 40.760166),9.738962171949316
277.0,2023,13173.660256410258,"7 Av (E,B,D)",Manhattan,40.762863,-73.981636,POINT (-73.981636 40.762863),9.48605058608734
277.0,2024,14197.33962264151,"7 Av (E,B,D)",Manhattan,40.762863,-73.981636,POINT (-73.981636 40.762863),9.56088030876975
278.0,2023,20642.833333333332,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,40.70215,-73.80111,POINT (-73.80111 40.70215),9.935171925865234
278.0,2024,21856.20754716981,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,40.70215,-73.80111,POINT (-73.80111 40.70215),9.992286010989314
279.0,2023,19387.97435897436,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,40.700485,-73.80797,POINT (-73.80797 40.700485),9.872459851477934
279.0,2024,20898.49685534591,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,40.700485,-73.80797,POINT (-73.80797 40.700485),9.947480363756227
280.0,2023,3299.269230769231,Jamaica-Van Wyck (E),Queens,40.702564,-73.81686,POINT (-73.81686 40.702564),8.101759329208274
280.0,2024,3430.9245283018868,Jamaica-Van Wyck (E),Queens,40.702564,-73.81686,POINT (-73.81686 40.702564),8.140876469778028
282.0,2023,1395.576923076923,21 St (G),Queens,40.744064,-73.94972,POINT (-73.94972 40.744064),7.241779466630081
282.0,2024,1242.5947712418301,21 St (G),Queens,40.744064,-73.94972,POINT (-73.94972 40.744064),7.125761473642011
283.0,2023,7976.9358974358975,Greenpoint Av (G),Brooklyn,40.731354,-73.95445,POINT (-73.95445 40.731354),8.984434997516539
283.0,2024,7013.323899371069,Greenpoint Av (G),Brooklyn,40.731354,-73.95445,POINT (-73.95445 40.731354),8.855709608614669
284.0,2023,7109.961538461538,Nassau Av (G),Brooklyn,40.724636,-73.95128,POINT (-73.95128 40.724636),8.869392751130533
284.0,2024,6799.986928104575,Nassau Av (G),Brooklyn,40.724636,-73.95128,POINT (-73.95128 40.724636),8.824823017118884
286.0,2023,3461.4423076923076,Broadway (G),Brooklyn,40.706093,-73.95031,POINT (-73.95031 40.706093),8.149729488318458
286.0,2024,3117.3790849673205,Broadway (G),Brooklyn,40.706093,-73.95031,POINT (-73.95031 40.706093),8.045068621755215
287.0,2023,2441.3910256410254,Flushing Av (G),Brooklyn,40.70038,-73.95023,POINT (-73.95023 40.70038),7.80073276701211
287.0,2024,2042.3270440251572,Flushing Av (G),Brooklyn,40.70038,-73.95023,POINT (-73.95023 40.70038),7.622334662292561
288.0,2023,4054.628205128205,Myrtle-Willoughby Avs (G),Brooklyn,40.69457,-73.94904,POINT (-73.94904 40.69457),8.307860875667172
288.0,2024,3437.9748427672953,Myrtle-Willoughby Avs (G),Brooklyn,40.69457,-73.94904,POINT (-73.94904 40.69457),8.142928695129934
289.0,2023,6221.99358974359,Bedford-Nostrand Avs (G),Brooklyn,40.68963,-73.95352,POINT (-73.95352 40.68963),8.736006354477668
289.0,2024,6301.3144654088055,Bedford-Nostrand Avs (G),Brooklyn,40.68963,-73.95352,POINT (-73.95352 40.68963),8.748672220375497
290.0,2023,4246.198717948718,Classon Av (G),Brooklyn,40.688873,-73.96007,POINT (-73.96007 40.688873),8.35401491941142
290.0,2024,3786.767295597484,Classon Av (G),Brooklyn,40.688873,-73.96007,POINT (-73.96007 40.688873),8.239532020422507
291.0,2023,4122.461538461538,Clinton-Washington Avs (G),Brooklyn,40.688087,-73.96684,POINT (-73.96684 40.688087),8.324448268828803
291.0,2024,3738.4528301886794,Clinton-Washington Avs (G),Brooklyn,40.688087,-73.96684,POINT (-73.96684 40.688087),8.226694577616795
292.0,2023,4709.025641025642,Fulton St (G),Brooklyn,40.68712,-73.97537,POINT (-73.97537 40.68712),8.457448630950134
292.0,2024,4350.1509433962265,Fulton St (G),Brooklyn,40.68712,-73.97537,POINT (-73.97537 40.68712),8.378195673775162
293.0,2023,4909.538461538462,Van Cortlandt Park-242 St (1),Bronx,40.889248,-73.89858,POINT (-73.89858 40.889248),8.49913888107677
293.0,2024,4750.761006289308,Van Cortlandt Park-242 St (1),Bronx,40.889248,-73.89858,POINT (-73.89858 40.889248),8.466270566488443
294.0,2023,3225.4423076923076,238 St (1),Bronx,40.884666,-73.90087,POINT (-73.90087 40.884666),8.079135356445013
294.0,2024,3039.3207547169814,238 St (1),Bronx,40.884666,-73.90087,POINT (-73.90087 40.884666),8.01971830025439
295.0,2023,6313.615384615385,231 St (1),Bronx,40.878857,-73.90483,POINT (-73.90483 40.878857),8.750622127880774
295.0,2024,5823.25786163522,231 St (1),Bronx,40.878857,-73.90483,POINT (-73.90483 40.878857),8.669786864589243
296.0,2023,3490.576923076923,Marble Hill-225 St (1),Manhattan,40.87456,-73.90983,POINT (-73.90983 40.87456),8.158108753570515
296.0,2024,3253.0188679245284,Marble Hill-225 St (1),Manhattan,40.87456,-73.90983,POINT (-73.90983 40.87456),8.087646086140946
297.0,2023,1580.0897435897436,215 St (1),Manhattan,40.869446,-73.915276,POINT (-73.915276 40.869446),7.365869599412347
297.0,2024,1670.867924528302,215 St (1),Manhattan,40.869446,-73.915276,POINT (-73.915276 40.869446),7.421696798017578
298.0,2023,4385.532051282051,207 St (1),Manhattan,40.86462,-73.91882,POINT (-73.91882 40.86462),8.386294228342623
298.0,2024,4020.446540880503,207 St (1),Manhattan,40.86462,-73.91882,POINT (-73.91882 40.86462),8.299396952927532
299.0,2023,4733.73717948718,Dyckman St (1),Manhattan,40.86053,-73.92554,POINT (-73.92554 40.86053),8.46268149816355
299.0,2024,4583.993710691824,Dyckman St (1),Manhattan,40.86053,-73.92554,POINT (-73.92554 40.86053),8.430544012975737
300.0,2023,5443.929487179486,191 St (1),Manhattan,40.855225,-73.92941,POINT (-73.92941 40.855225),8.602440085270258
300.0,2024,5103.987421383647,191 St (1),Manhattan,40.855225,-73.92941,POINT (-73.92941 40.855225),8.537973266616033
301.0,2023,7649.801282051282,181 St (1),Manhattan,40.849506,-73.93359,POINT (-73.93359 40.849506),8.942565664087244
301.0,2024,7139.830188679245,181 St (1),Manhattan,40.849506,-73.93359,POINT (-73.93359 40.849506),8.873584321498722
303.0,2023,7203.878205128205,157 St (1),Manhattan,40.83404,-73.94489,POINT (-73.94489 40.83404),8.882513604075367
303.0,2024,6949.805031446541,157 St (1),Manhattan,40.83404,-73.94489,POINT (-73.94489 40.83404),8.846612763713658
304.0,2023,6516.442307692308,145 St (1),Manhattan,40.82655,-73.95036,POINT (-73.95036 40.82655),8.782237293860891
304.0,2024,6304.11320754717,145 St (1),Manhattan,40.82655,-73.95036,POINT (-73.95036 40.82655),8.749116203439598
305.0,2023,8728.423076923076,137 St-City College (1),Manhattan,40.822006,-73.953674,POINT (-73.953674 40.822006),9.0744545615323
305.0,2024,8431.044025157233,137 St-City College (1),Manhattan,40.822006,-73.953674,POINT (-73.953674 40.822006),9.039794491967374
306.0,2023,6399.166666666667,125 St (1),Manhattan,40.815582,-73.958374,POINT (-73.958374 40.815582),8.764079310675351
306.0,2024,6454.377358490566,125 St (1),Manhattan,40.815582,-73.958374,POINT (-73.958374 40.815582),8.772668761446635
307.0,2023,11333.935897435897,116 St-Columbia University (1),Manhattan,40.80772,-73.96411,POINT (-73.96411 40.80772),9.3356449076487
307.0,2024,10952.471698113208,116 St-Columbia University (1),Manhattan,40.80772,-73.96411,POINT (-73.96411 40.80772),9.3014117350509
308.0,2023,8805.416666666668,Cathedral Pkwy (110 St) (1),Manhattan,40.803967,-73.96685,POINT (-73.96685 40.803967),9.083235901420109
308.0,2024,8959.811320754718,Cathedral Pkwy (110 St) (1),Manhattan,40.803967,-73.96685,POINT (-73.96685 40.803967),9.10061605106102
309.0,2023,8938.455128205129,103 St (1),Manhattan,40.799446,-73.968376,POINT (-73.968376 40.799446),9.098229918682115
309.0,2024,8812.767295597485,103 St (1),Manhattan,40.799446,-73.968376,POINT (-73.968376 40.799446),9.08407024337397
310.0,2023,25041.897435897437,"96 St (1,2,3)",Manhattan,40.79392,-73.97232,POINT (-73.97232 40.79392),10.128345530816107
310.0,2024,25314.257861635222,"96 St (1,2,3)",Manhattan,40.79392,-73.97232,POINT (-73.97232 40.79392),10.139162570472424
311.0,2023,12796.96794871795,86 St (1),Manhattan,40.788643,-73.97622,POINT (-73.97622 40.788643),9.457041683298547
311.0,2024,12210.603773584906,86 St (1),Manhattan,40.788643,-73.97622,POINT (-73.97622 40.788643),9.410141907667153
312.0,2023,10886.557692307691,79 St (1),Manhattan,40.783936,-73.97992,POINT (-73.97992 40.783936),9.295375920095761
312.0,2024,10144.301886792453,79 St (1),Manhattan,40.783936,-73.97992,POINT (-73.97992 40.783936),9.224766009017026
313.0,2023,27812.73076923077,"72 St (1,2,3)",Manhattan,40.778454,-73.98197,POINT (-73.98197 40.778454),10.233285090306325
313.0,2024,29017.993710691826,"72 St (1,2,3)",Manhattan,40.778454,-73.98197,POINT (-73.98197 40.778454),10.275705850119934
314.0,2023,15619.23717948718,66 St-Lincoln Center (1),Manhattan,40.77344,-73.98221,POINT (-73.98221 40.77344),9.656322607624567
314.0,2024,15527.32075471698,66 St-Lincoln Center (1),Manhattan,40.77344,-73.98221,POINT (-73.98221 40.77344),9.650420781173175
316.0,2023,19473.910256410258,50 St (1),Manhattan,40.761726,-73.98385,POINT (-73.98385 40.761726),9.876882262585085
316.0,2024,17478.69811320755,50 St (1),Manhattan,40.761726,-73.98385,POINT (-73.98385 40.761726),9.768795378648925
318.0,2023,50870.403846153844,"34 St-Penn Station (1,2,3)",Manhattan,40.750374,-73.99106,POINT (-73.99106 40.750374),10.837056234175831
318.0,2024,53828.3144654088,"34 St-Penn Station (1,2,3)",Manhattan,40.750374,-73.99106,POINT (-73.99106 40.750374),10.893573476296663
319.0,2023,9966.807692307691,28 St (1),Manhattan,40.747215,-73.99336,POINT (-73.99336 40.747215),9.207115948335884
319.0,2024,9991.786163522012,28 St (1),Manhattan,40.747215,-73.99336,POINT (-73.99336 40.747215),9.209618728005998
320.0,2023,9832.128205128205,23 St (1),Manhattan,40.74408,-73.99566,POINT (-73.99566 40.74408),9.193512392946781
320.0,2024,9935.415094339623,23 St (1),Manhattan,40.74408,-73.99566,POINT (-73.99566 40.74408),9.203961580106151
321.0,2023,5925.320512820514,18 St (1),Manhattan,40.74104,-73.99787,POINT (-73.99787 40.74104),8.687158812533312
321.0,2024,5823.930817610062,18 St (1),Manhattan,40.74104,-73.99787,POINT (-73.99787 40.74104),8.669902401558232
323.0,2023,8094.474358974359,Christopher St-Sheridan Sq (1),Manhattan,40.73342,-74.00291,POINT (-74.00291 40.73342),8.999060463403449
323.0,2024,8530.207547169812,Christopher St-Sheridan Sq (1),Manhattan,40.73342,-74.00291,POINT (-74.00291 40.73342),9.05148619519907
324.0,2023,9857.47435897436,Houston St (1),Manhattan,40.728252,-74.00536,POINT (-74.00536 40.728252),9.196086705297565
324.0,2024,10951.654088050314,Houston St (1),Manhattan,40.728252,-74.00536,POINT (-74.00536 40.728252),9.30133708834511
325.0,2023,3928.4935897435894,Canal St (1),Manhattan,40.722855,-74.00628,POINT (-74.00628 40.722855),8.27626583898885
325.0,2024,4142.106918238994,Canal St (1),Manhattan,40.722855,-74.00628,POINT (-74.00628 40.722855),8.329201248705305
326.0,2023,4659.608974358975,Franklin St (1),Manhattan,40.71932,-74.00689,POINT (-74.00689 40.71932),8.44690139977456
326.0,2024,4800.025157232704,Franklin St (1),Manhattan,40.71932,-74.00689,POINT (-74.00689 40.71932),8.476584748515691
327.0,2023,13769.051282051281,"Chambers St (1,2,3)",Manhattan,40.715477,-74.00927,POINT (-74.00927 40.715477),9.530251315902497
327.0,2024,14049.987421383648,"Chambers St (1,2,3)",Manhattan,40.715477,-74.00927,POINT (-74.00927 40.715477),9.550447951394471
328.0,2023,10838.051282051281,WTC Cortlandt (1),Manhattan,40.711834,-74.01219,POINT (-74.01219 40.711834),9.29091075105756
328.0,2024,12162.761006289309,WTC Cortlandt (1),Manhattan,40.711834,-74.01219,POINT (-74.01219 40.711834),9.406216400979222
329.0,2023,5282.294871794871,Rector St (1),Manhattan,40.70751,-74.01379,POINT (-74.01379 40.70751),8.572305210824359
329.0,2024,5449.364779874213,Rector St (1),Manhattan,40.70751,-74.01379,POINT (-74.01379 40.70751),8.60343781750445
333.0,2023,13846.538461538461,"Wall St (2,3)",Manhattan,40.70682,-74.0091,POINT (-74.0091 40.70682),9.535862767411144
333.0,2024,14733.616352201258,"Wall St (2,3)",Manhattan,40.70682,-74.0091,POINT (-74.0091 40.70682),9.597954858334791
334.0,2023,4636.044871794872,"Clark St (2,3)",Brooklyn,40.697468,-73.99309,POINT (-73.99309 40.697468),8.441832561246704
334.0,2024,5215.138364779874,"Clark St (2,3)",Brooklyn,40.697468,-73.99309,POINT (-73.99309 40.697468),8.559512630244662
336.0,2023,5316.346153846154,"Hoyt St (2,3)",Brooklyn,40.690544,-73.98506,POINT (-73.98506 40.690544),8.578729614609996
336.0,2024,6050.911949685535,"Hoyt St (2,3)",Brooklyn,40.690544,-73.98506,POINT (-73.98506 40.690544),8.708129525840997
337.0,2023,6975.384615384615,"Nevins St (2,3,4,5)",Brooklyn,40.688248,-73.98049,POINT (-73.98049 40.688248),8.850286098155085
337.0,2024,7444.056603773585,"Nevins St (2,3,4,5)",Brooklyn,40.688248,-73.98049,POINT (-73.98049 40.688248),8.9153055480138
339.0,2023,3166.019230769231,"Bergen St (2,3)",Brooklyn,40.68083,-73.9751,POINT (-73.9751 40.68083),8.060546118755514
339.0,2024,3481.610062893082,"Bergen St (2,3)",Brooklyn,40.68083,-73.9751,POINT (-73.9751 40.68083),8.155537309718246
340.0,2023,5292.205128205129,"Grand Army Plaza (2,3)",Brooklyn,40.675236,-73.97105,POINT (-73.97105 40.675236),8.574179225727324
340.0,2024,5434.672955974843,"Grand Army Plaza (2,3)",Brooklyn,40.675236,-73.97105,POINT (-73.97105 40.675236),8.60073861083699
341.0,2023,3337.2820512820513,"Eastern Pkwy-Brooklyn Museum (2,3)",Brooklyn,40.671986,-73.96438,POINT (-73.96438 40.671986),8.113211597740793
341.0,2024,3424.553459119497,"Eastern Pkwy-Brooklyn Museum (2,3)",Brooklyn,40.671986,-73.96438,POINT (-73.96438 40.671986),8.13901833154494
343.0,2023,2577.8012820512818,Nostrand Av (3),Brooklyn,40.669846,-73.95046,POINT (-73.95046 40.669846),7.855079950586676
343.0,2024,2532.9559748427673,Nostrand Av (3),Brooklyn,40.669846,-73.95046,POINT (-73.95046 40.669846),7.837536986950666
344.0,2023,3257.3205128205127,Kingston Av (3),Brooklyn,40.6694,-73.94216,POINT (-73.94216 40.6694),8.088967161493475
344.0,2024,3106.314465408805,Kingston Av (3),Brooklyn,40.6694,-73.94216,POINT (-73.94216 40.6694),8.041514116182896
345.0,2023,16927.27564102564,"Crown Hts-Utica Av (3,4)",Brooklyn,40.668896,-73.932945,POINT (-73.932945 40.668896),9.736740617667332
345.0,2024,17023.48427672956,"Crown Hts-Utica Av (3,4)",Brooklyn,40.668896,-73.932945,POINT (-73.932945 40.668896),9.74240783844316
346.0,2023,4231.820512820513,Sutter Av-Rutland Rd (3),Brooklyn,40.66472,-73.92261,POINT (-73.92261 40.66472),8.350623837736872
346.0,2024,4189.0503144654085,Sutter Av-Rutland Rd (3),Brooklyn,40.66472,-73.92261,POINT (-73.92261 40.66472),8.34046802106972
347.0,2023,3210.6666666666665,Saratoga Av (3),Brooklyn,40.661453,-73.91633,POINT (-73.91633 40.661453),8.074545292180357
347.0,2024,3098.761006289308,Saratoga Av (3),Brooklyn,40.661453,-73.91633,POINT (-73.91633 40.661453),8.0390802927559
348.0,2023,2810.371794871795,Rockaway Av (3),Brooklyn,40.662548,-73.90894,POINT (-73.90894 40.662548),7.941427826433523
348.0,2024,3071.4402515723273,Rockaway Av (3),Brooklyn,40.662548,-73.90894,POINT (-73.90894 40.662548),8.030227395058214
349.0,2023,1617.3846153846155,Junius St (3),Brooklyn,40.663513,-73.90245,POINT (-73.90245 40.663513),7.389183779743483
349.0,2024,1632.9433962264152,Junius St (3),Brooklyn,40.663513,-73.90245,POINT (-73.90245 40.663513),7.398751633587623
350.0,2023,2857.8076923076924,Pennsylvania Av (3),Brooklyn,40.664635,-73.8949,POINT (-73.8949 40.664635),7.958159926089262
350.0,2024,2584.37106918239,Pennsylvania Av (3),Brooklyn,40.664635,-73.8949,POINT (-73.8949 40.664635),7.857624323713126
351.0,2023,1656.6538461538462,Van Siclen Av (3),Brooklyn,40.665447,-73.8894,POINT (-73.8894 40.665447),7.413158535945041
351.0,2024,1591.9748427672957,Van Siclen Av (3),Brooklyn,40.665447,-73.8894,POINT (-73.8894 40.665447),7.373358517423323
352.0,2023,3776.9679487179487,New Lots Av (3),Brooklyn,40.666237,-73.88408,POINT (-73.88408 40.666237),8.236941564361612
352.0,2024,3516.169811320755,New Lots Av (3),Brooklyn,40.666237,-73.88408,POINT (-73.88408 40.666237),8.16541191431117
353.0,2023,2543.5833333333335,"President St-Medgar Evers College (2,5)",Brooklyn,40.667885,-73.95068,POINT (-73.95068 40.667885),7.8417221958692345
353.0,2024,2554.9622641509436,"President St-Medgar Evers College (2,5)",Brooklyn,40.667885,-73.95068,POINT (-73.95068 40.667885),7.846184051754226
354.0,2023,4016.7179487179487,"Sterling St (2,5)",Brooklyn,40.662743,-73.95085,POINT (-73.95085 40.662743),8.29846934597665
354.0,2024,4118.553459119497,"Sterling St (2,5)",Brooklyn,40.662743,-73.95085,POINT (-73.95085 40.662743),8.323500052760773
355.0,2023,5542.224358974359,"Winthrop St (2,5)",Brooklyn,40.65665,-73.9502,POINT (-73.9502 40.65665),8.620331624692021
355.0,2024,5609.7484276729565,"Winthrop St (2,5)",Brooklyn,40.65665,-73.9502,POINT (-73.9502 40.65665),8.632439399185849
356.0,2023,6370.487179487179,"Church Av (2,5)",Brooklyn,40.650845,-73.94958,POINT (-73.94958 40.650845),8.759588187484756
356.0,2024,6132.226415094339,"Church Av (2,5)",Brooklyn,40.650845,-73.94958,POINT (-73.94958 40.650845),8.721476222455447
357.0,2023,3126.6346153846152,"Beverly Rd (2,5)",Brooklyn,40.6451,-73.94896,POINT (-73.94896 40.6451),8.04803228390385
357.0,2024,3192.7169811320755,"Beverly Rd (2,5)",Brooklyn,40.6451,-73.94896,POINT (-73.94896 40.6451),8.068940715309788
358.0,2023,4805.147435897436,"Newkirk Av-Little Haiti (2,5)",Brooklyn,40.63997,-73.94841,POINT (-73.94841 40.63997),8.477651093291005
358.0,2024,4840.805031446541,"Newkirk Av-Little Haiti (2,5)",Brooklyn,40.63997,-73.94841,POINT (-73.94841 40.63997),8.485042870567215
359.0,2023,13002.96794871795,"Flatbush Av-Brooklyn College (2,5)",Brooklyn,40.632835,-73.94764,POINT (-73.94764 40.632835),9.473009816695901
359.0,2024,13141.96855345912,"Flatbush Av-Brooklyn College (2,5)",Brooklyn,40.632835,-73.94764,POINT (-73.94764 40.632835),9.483642183833565
360.0,2023,4182.153846153846,Pelham Bay Park (6),Bronx,40.852463,-73.82812,POINT (-73.82812 40.852463),8.338820749669491
360.0,2024,4007.1823899371066,Pelham Bay Park (6),Bronx,40.852463,-73.82812,POINT (-73.82812 40.852463),8.296093148200647
361.0,2023,2669.6858974358975,Buhre Av (6),Bronx,40.84681,-73.832565,POINT (-73.832565 40.84681),7.89009060882903
361.0,2024,2615.446540880503,Buhre Av (6),Bronx,40.84681,-73.832565,POINT (-73.832565 40.84681),7.869572394065414
362.0,2023,1525.9551282051284,Middletown Rd (6),Bronx,40.843864,-73.83632,POINT (-73.83632 40.843864),7.331030919197561
362.0,2024,1484.9685534591194,Middletown Rd (6),Bronx,40.843864,-73.83632,POINT (-73.83632 40.843864),7.303822063182403
363.0,2023,2759.2564102564106,Westchester Sq-E Tremont Av (6),Bronx,40.839893,-73.84295,POINT (-73.84295 40.839893),7.923078856662863
363.0,2024,2374.050314465409,Westchester Sq-E Tremont Av (6),Bronx,40.839893,-73.84295,POINT (-73.84295 40.839893),7.772773901282409
364.0,2023,1790.8653846153845,Zerega Av (6),Bronx,40.836487,-73.84704,POINT (-73.84704 40.836487),7.491012470520905
364.0,2024,1635.7421383647797,Zerega Av (6),Bronx,40.836487,-73.84704,POINT (-73.84704 40.836487),7.400463044111119
365.0,2023,3726.903846153846,Castle Hill Av (6),Bronx,40.834255,-73.85122,POINT (-73.85122 40.834255),8.223601383132147
365.0,2024,3715.446540880503,Castle Hill Av (6),Bronx,40.834255,-73.85122,POINT (-73.85122 40.834255),8.220523259797265
366.0,2023,10825.096153846154,Parkchester (6),Bronx,40.833225,-73.86082,POINT (-73.86082 40.833225),9.28971480906939
366.0,2024,9205.77358490566,Parkchester (6),Bronx,40.833225,-73.86082,POINT (-73.86082 40.833225),9.127694751360146
367.0,2023,2617.224358974359,St Lawrence Av (6),Bronx,40.83151,-73.867615,POINT (-73.867615 40.83151),7.870251641413039
367.0,2024,2329.7924528301887,St Lawrence Av (6),Bronx,40.83151,-73.867615,POINT (-73.867615 40.83151),7.753963597246768
368.0,2023,3963.25,Morrison Av-Soundview (6),Bronx,40.82952,-73.87452,POINT (-73.87452 40.82952),8.285071961069677
368.0,2024,3448.635220125786,Morrison Av-Soundview (6),Bronx,40.82952,-73.87452,POINT (-73.87452 40.82952),8.146023771138372
369.0,2023,3858.2371794871797,Elder Av (6),Bronx,40.828583,-73.87916,POINT (-73.87916 40.828583),8.258224821034585
369.0,2024,3531.301886792453,Elder Av (6),Bronx,40.828583,-73.87916,POINT (-73.87916 40.828583),8.169705029983128
370.0,2023,1271.6987179487178,Whitlock Av (6),Bronx,40.826527,-73.886284,POINT (-73.886284 40.826527),7.148894899649901
370.0,2024,1182.7672955974842,Whitlock Av (6),Bronx,40.826527,-73.886284,POINT (-73.886284 40.826527),7.0764572552467575
371.0,2023,7055.179487179486,Hunts Point Av (6),Bronx,40.82095,-73.89055,POINT (-73.89055 40.82095),8.861659034888536
371.0,2024,6222.62893081761,Hunts Point Av (6),Bronx,40.82095,-73.89055,POINT (-73.89055 40.82095),8.736108444996365
372.0,2023,2311.224358974359,Longwood Av (6),Bronx,40.816105,-73.89644,POINT (-73.89644 40.816105),7.745965266162962
372.0,2024,2208.440251572327,Longwood Av (6),Bronx,40.816105,-73.89644,POINT (-73.89644 40.816105),7.7004944825995185
