station_complex_id,year,annual_weekday_avg_ridership,station_complex,borough,latitude,longitude,geometry,log_ridership,station_complex_name,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,jobs_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_0p5mi,median_hh_income_0p5mi,pct_workers_wfh_0p5mi,pct_car_truck_van_0p5mi,pct_transit_0p5mi,pct_taxicab_0p5mi,pct_bicycle_0p5mi,pct_walked_0p5mi,pct_other_means_0p5mi,pct_wfh_0p5mi,median_hh_income_0p5mi_approx,bus_routes_0p5mi,subway_lines_0p5mi,commuter_lines_0p5mi,dist_to_commuter_stop_ft,dist_to_commuter_stop_mi,transfer_subway_station_complexes_0p25mi,transfer_subway_station_complexes_0p10mi,dist_to_subway_station_complex_ft,dist_to_subway_station_complex_mi,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,has_cultural_0p5mi,cultural_count_0p5mi_capped10,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi
280.0,2024,3430.9245283018868,Jamaica-Van Wyck (E),Queens,40.702564,-73.81686,POINT (-73.81686 40.702564),8.140876469778028,Jamaica-Van Wyck (E),0.784137123,34542,352,27086,2.053352087,0.856314331,0.839902756,11,10172,458,584.0815168,0,27.1767635,65545.37309,5.135113616,23.26631962,57.64163781,0.460853061,0.896563009,7.535981639,1.128788724,5.135113616,65361,17,5,10,2548.515339,0.48267336,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
282.0,2023,1395.576923076923,21 St (G),Queens,40.744064,-73.94972,POINT (-73.94972 40.744064),7.241779466630081,21 St (G),0.784137123,20504,416,16078,2.105075863,0.877884821,0.845818162,11,28873,538,686.1044892,22,8.903466245,153844.1716,10.85822558,7.982725015,75.40701743,0.19496638,1.243087434,3.100509642,0.241382,10.85822558,151408,8,6,3,1016.471203,0.192513485,0,0,0.0,0.0,0,0,0,1,0,0,0,4,13,1,4,1,10,0,0
282.0,2024,1242.59477124183,21 St (G),Queens,40.744064,-73.94972,POINT (-73.94972 40.744064),7.125761473642011,21 St (G),0.784137123,20504,416,16078,2.105075863,0.877884821,0.845818162,11,28873,538,686.1044892,22,8.903466245,153844.1716,10.85822558,7.982725015,75.40701743,0.19496638,1.243087434,3.100509642,0.241382,10.85822558,151408,8,6,3,1016.471203,0.192513485,0,0,0.0,0.0,0,0,0,1,0,0,0,4,13,1,4,1,10,0,0
283.0,2023,7976.9358974358975,Greenpoint Av (G),Brooklyn,40.731354,-73.95445,POINT (-73.95445 40.731354),8.984434997516539,Greenpoint Av (G),0.784137123,25781,398,20216,2.008244233,0.837502895,0.825934141,11,10144,245,312.4453529,18,10.63202055,104909.1917,13.92701707,8.812450093,58.8434691,0.955175852,5.426496066,8.610919692,1.423580897,13.92701707,102592,4,1,0,3746.017146,0.709472944,0,0,0.0,0.0,0,0,0,0,0,0,0,4,11,1,4,1,10,0,0
283.0,2024,7013.323899371069,Greenpoint Av (G),Brooklyn,40.731354,-73.95445,POINT (-73.95445 40.731354),8.855709608614669,Greenpoint Av (G),0.784137123,25781,398,20216,2.008244233,0.837502895,0.825934141,11,10144,245,312.4453529,18,10.63202055,104909.1917,13.92701707,8.812450093,58.8434691,0.955175852,5.426496066,8.610919692,1.423580897,13.92701707,102592,4,1,0,3746.017146,0.709472944,0,0,0.0,0.0,0,0,0,0,0,0,0,4,11,1,4,1,10,0,0
284.0,2023,7109.961538461538,Nassau Av (G),Brooklyn,40.724636,-73.95128,POINT (-73.95128 40.724636),8.869392751130533,Nassau Av (G),0.784137123,33864,360,26554,2.067945223,0.862400142,0.847532502,11,11772,290,369.8332749,29,11.17277648,122818.6058,12.62418535,9.592629043,60.72547971,1.158389744,4.138452537,8.600606669,1.387441816,12.62418535,120031,5,1,0,6337.629075,1.200308537,0,0,0.0,0.0,0,0,0,0,0,0,0,3,13,1,3,1,10,0,0
284.0,2024,6799.986928104575,Nassau Av (G),Brooklyn,40.724636,-73.95128,POINT (-73.95128 40.724636),8.824823017118884,Nassau Av (G),0.784137123,33864,360,26554,2.067945223,0.862400142,0.847532502,11,11772,290,369.8332749,29,11.17277648,122818.6058,12.62418535,9.592629043,60.72547971,1.158389744,4.138452537,8.600606669,1.387441816,12.62418535,120031,5,1,0,6337.629075,1.200308537,0,0,0.0,0.0,0,0,0,0,0,0,0,3,13,1,3,1,10,0,0
286.0,2023,3461.442307692308,Broadway (G),Brooklyn,40.706093,-73.95031,POINT (-73.95031 40.706093),8.149729488318458,Broadway (G),0.784137123,75276,79,59027,1.912364214,0.797517821,0.814164131,11,24924,406,517.7665848,19,12.01668884,60642.98184,8.763980747,8.885430019,54.2769615,0.451185159,2.782691431,21.04621563,0.515296527,8.763980747,60879,10,4,0,10110.01368,1.914775319,0,0,0.0,0.0,0,0,0,0,0,0,0,2,6,1,2,1,6,0,0
286.0,2024,3117.3790849673205,Broadway (G),Brooklyn,40.706093,-73.95031,POINT (-73.95031 40.706093),8.045068621755215,Broadway (G),0.784137123,75276,79,59027,1.912364214,0.797517821,0.814164131,11,24924,406,517.7665848,19,12.01668884,60642.98184,8.763980747,8.885430019,54.2769615,0.451185159,2.782691431,21.04621563,0.515296527,8.763980747,60879,10,4,0,10110.01368,1.914775319,0,0,0.0,0.0,0,0,0,0,0,0,0,2,6,1,2,1,6,0,0
287.0,2023,2441.3910256410254,Flushing Av (G),Brooklyn,40.70038,-73.95023,POINT (-73.95023 40.70038),7.80073276701211,Flushing Av (G),0.784137123,77008,71,60385,2.134548722,0.890175958,0.862060047,11,29490,342,436.1482069,18,15.52886824,46730.78485,8.665050356,11.78501396,45.92865158,0.283984953,2.461739432,26.25744331,0.71540526,8.665050356,44325,10,3,0,8030.716064,1.520968952,0,0,0.0,0.0,0,0,0,1,0,0,0,0,4,0,0,1,4,0,0
287.0,2024,2042.3270440251567,Flushing Av (G),Brooklyn,40.70038,-73.95023,POINT (-73.95023 40.70038),7.622334662292561,Flushing Av (G),0.784137123,77008,71,60385,2.134548722,0.890175958,0.862060047,11,29490,342,436.1482069,18,15.52886824,46730.78485,8.665050356,11.78501396,45.92865158,0.283984953,2.461739432,26.25744331,0.71540526,8.665050356,44325,10,3,0,8030.716064,1.520968952,0,0,0.0,0.0,0,0,0,1,0,0,0,0,4,0,0,1,4,0,0
288.0,2023,4054.628205128205,Myrtle-Willoughby Avs (G),Brooklyn,40.69457,-73.94904,POINT (-73.94904 40.69457),8.307860875667172,Myrtle-Willoughby Avs (G),0.784137123,66830,107,52404,2.047050976,0.853686564,0.83706304,11,16501,373,475.6821087,19,14.17833119,55982.12301,9.139384309,12.18959081,58.72161039,0.431884461,3.639511463,13.23848811,0.497932466,9.139384309,53949,8,1,0,5899.337606,1.117298789,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
288.0,2024,3437.9748427672957,Myrtle-Willoughby Avs (G),Brooklyn,40.69457,-73.94904,POINT (-73.94904 40.69457),8.142928695129934,Myrtle-Willoughby Avs (G),0.784137123,66830,107,52404,2.047050976,0.853686564,0.83706304,11,16501,373,475.6821087,19,14.17833119,55982.12301,9.139384309,12.18959081,58.72161039,0.431884461,3.639511463,13.23848811,0.497932466,9.139384309,53949,8,1,0,5899.337606,1.117298789,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
289.0,2023,6221.99358974359,Bedford-Nostrand Avs (G),Brooklyn,40.68963,-73.95352,POINT (-73.95352 40.68963),8.736006354477668,Bedford-Nostrand Avs (G),0.784137123,65863,113,51646,1.935776819,0.807281636,0.80690961,11,8154,276,351.9792547,20,12.08663663,74802.71311,9.527532558,10.75522885,63.7721613,0.433059494,3.919560524,9.746629436,0.268723928,9.527532558,74889,8,1,0,4350.68277,0.823992949,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,0,0,1,8,0,0
289.0,2024,6301.3144654088055,Bedford-Nostrand Avs (G),Brooklyn,40.68963,-73.95352,POINT (-73.95352 40.68963),8.748672220375497,Bedford-Nostrand Avs (G),0.784137123,65863,113,51646,1.935776819,0.807281636,0.80690961,11,8154,276,351.9792547,20,12.08663663,74802.71311,9.527532558,10.75522885,63.7721613,0.433059494,3.919560524,9.746629436,0.268723928,9.527532558,74889,8,1,0,4350.68277,0.823992949,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,0,0,1,8,0,0
290.0,2023,4246.198717948718,Classon Av (G),Brooklyn,40.688873,-73.96007,POINT (-73.96007 40.688873),8.35401491941142,Classon Av (G),0.784137123,60933,145,47780,1.912732595,0.797671448,0.826124182,11,11801,204,260.1585796,21,11.52792271,91342.13069,10.44591077,9.860193995,61.17902332,0.359492481,4.489118765,10.64494639,1.190151961,10.44591077,92683,9,3,0,4734.699209,0.896723335,0,0,0.0,0.0,0,0,0,1,0,0,0,3,17,1,3,1,10,0,0
290.0,2024,3786.767295597484,Classon Av (G),Brooklyn,40.688873,-73.96007,POINT (-73.96007 40.688873),8.239532020422507,Classon Av (G),0.784137123,60933,145,47780,1.912732595,0.797671448,0.826124182,11,11801,204,260.1585796,21,11.52792271,91342.13069,10.44591077,9.860193995,61.17902332,0.359492481,4.489118765,10.64494639,1.190151961,10.44591077,92683,9,3,0,4734.699209,0.896723335,0,0,0.0,0.0,0,0,0,1,0,0,0,3,17,1,3,1,10,0,0
291.0,2023,4122.461538461538,Clinton-Washington Avs (G),Brooklyn,40.688087,-73.96684,POINT (-73.96684 40.688087),8.324448268828803,Clinton-Washington Avs (G),0.784137123,56183,182,44055,1.961097941,0.817841364,0.83485989,11,13450,250,318.8217887,19,11.16129164,105040.7064,12.74226339,8.894908718,61.12767022,0.468862405,4.181222418,8.900954161,1.364610516,12.74226339,105369,8,3,0,2946.120841,0.557977432,0,0,0.0,0.0,0,0,1,1,0,0,0,8,65,1,8,1,10,0,0
291.0,2024,3738.45283018868,Clinton-Washington Avs (G),Brooklyn,40.688087,-73.96684,POINT (-73.96684 40.688087),8.226694577616795,Clinton-Washington Avs (G),0.784137123,56183,182,44055,1.961097941,0.817841364,0.83485989,11,13450,250,318.8217887,19,11.16129164,105040.7064,12.74226339,8.894908718,61.12767022,0.468862405,4.181222418,8.900954161,1.364610516,12.74226339,105369,8,3,0,2946.120841,0.557977432,0,0,0.0,0.0,0,0,1,1,0,0,0,8,65,1,8,1,10,0,0
292.0,2023,4709.025641025642,Fulton St (G),Brooklyn,40.68712,-73.97537,POINT (-73.97537 40.68712),8.457448630950134,Fulton St (G),0.784137123,53176,207,41697,1.940454696,0.809232462,0.828773511,11,33661,337,429.7717711,27,8.897836795,119245.9691,14.67088497,7.150740771,64.1096457,0.713846081,2.880323004,8.052744187,0.615601665,14.67088497,120276,13,13,8,1286.170582,0.243592913,0,0,0.0,0.0,0,0,0,1,0,1,0,47,62,1,10,1,10,0,0
292.0,2024,4350.1509433962265,Fulton St (G),Brooklyn,40.68712,-73.97537,POINT (-73.97537 40.68712),8.378195673775162,Fulton St (G),0.784137123,53176,207,41697,1.940454696,0.809232462,0.828773511,11,33661,337,429.7717711,27,8.897836795,119245.9691,14.67088497,7.150740771,64.1096457,0.713846081,2.880323004,8.052744187,0.615601665,14.67088497,120276,13,13,8,1286.170582,0.243592913,0,0,0.0,0.0,0,0,0,1,0,1,0,47,62,1,10,1,10,0,0
293.0,2023,4909.538461538462,Van Cortlandt Park-242 St (1),Bronx,40.889248,-73.89858,POINT (-73.89858 40.889248),8.49913888107677,Van Cortlandt Park-242 St (1),0.784137123,21362,411,16751,1.576416256,0.657416641,0.682475433,11,5950,371,473.1315344,9,34.69748033,75240.69993,8.004018594,31.06768668,46.46697476,1.402077171,0.452470331,8.521938679,0.453821658,8.004018594,73603,11,1,0,6419.320827,1.21578046,0,0,0.0,0.0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
293.0,2024,4750.761006289308,Van Cortlandt Park-242 St (1),Bronx,40.889248,-73.89858,POINT (-73.89858 40.889248),8.466270566488443,Van Cortlandt Park-242 St (1),0.784137123,21362,411,16751,1.576416256,0.657416641,0.682475433,11,5950,371,473.1315344,9,34.69748033,75240.69993,8.004018594,31.06768668,46.46697476,1.402077171,0.452470331,8.521938679,0.453821658,8.004018594,73603,11,1,0,6419.320827,1.21578046,0,0,0.0,0.0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
294.0,2023,3225.442307692308,238 St (1),Bronx,40.884666,-73.90087,POINT (-73.90087 40.884666),8.079135356445013,238 St (1),0.784137123,39234,322,30765,2.03586765,0.849022755,0.839954566,11,7932,445,567.5027838,18,30.75351287,67744.68848,7.269193866,25.80982593,51.88367678,1.374661128,0.399433648,6.980468864,1.241340237,7.269193866,67034,10,1,0,4683.159876,0.886962098,0,0,0.0,0.0,0,0,0,1,0,0,0,0,4,0,0,1,4,1,1
294.0,2024,3039.3207547169814,238 St (1),Bronx,40.884666,-73.90087,POINT (-73.90087 40.884666),8.01971830025439,238 St (1),0.784137123,39234,322,30765,2.03586765,0.849022755,0.839954566,11,7932,445,567.5027838,18,30.75351287,67744.68848,7.269193866,25.80982593,51.88367678,1.374661128,0.399433648,6.980468864,1.241340237,7.269193866,67034,10,1,0,4683.159876,0.886962098,0,0,0.0,0.0,0,0,0,1,0,0,0,0,4,0,0,1,4,1,1
295.0,2023,6313.615384615385,231 St (1),Bronx,40.878857,-73.90483,POINT (-73.90483 40.878857),8.750622127880774,231 St (1),0.784137123,55807,189,43760,2.04220241,0.851664555,0.841080178,11,7227,483,615.9636957,21,25.19786326,57556.26308,5.364990593,20.89376877,58.76908805,1.327900674,1.296016253,6.262351446,1.698429492,5.364990593,56674,11,1,1,2359.635421,0.446900648,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,0
295.0,2024,5823.25786163522,231 St (1),Bronx,40.878857,-73.90483,POINT (-73.90483 40.878857),8.669786864589243,231 St (1),0.784137123,55807,189,43760,2.04220241,0.851664555,0.841080178,11,7227,483,615.9636957,21,25.19786326,57556.26308,5.364990593,20.89376877,58.76908805,1.327900674,1.296016253,6.262351446,1.698429492,5.364990593,56674,11,1,1,2359.635421,0.446900648,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,0
296.0,2023,3490.576923076923,Marble Hill-225 St (1),Manhattan,40.87456,-73.90983,POINT (-73.90983 40.87456),8.158108753570515,Marble Hill-225 St (1),0.784137123,49359,237,38704,2.241515982,0.934784771,0.87831444,11,7901,437,557.3004866,18,20.72429239,58538.87322,6.247171292,17.54074238,60.45416175,1.440453269,1.538086813,7.128068176,2.196470252,6.247171292,59890,12,1,1,318.0173062,0.06023055,0,0,0.0,0.0,0,0,0,0,1,1,0,1,6,1,1,1,6,0,1
296.0,2024,3253.0188679245284,Marble Hill-225 St (1),Manhattan,40.87456,-73.90983,POINT (-73.90983 40.87456),8.087646086140946,Marble Hill-225 St (1),0.784137123,49359,237,38704,2.241515982,0.934784771,0.87831444,11,7901,437,557.3004866,18,20.72429239,58538.87322,6.247171292,17.54074238,60.45416175,1.440453269,1.538086813,7.128068176,2.196470252,6.247171292,59890,12,1,1,318.0173062,0.06023055,0,0,0.0,0.0,0,0,0,0,1,1,0,1,6,1,1,1,6,0,1
297.0,2023,1580.0897435897436,215 St (1),Manhattan,40.869446,-73.915276,POINT (-73.915276 40.869446),7.365869599412347,215 St (1),0.784137123,37445,334,29362,2.047247853,0.853768668,0.832655118,11,5450,269,343.0522446,13,14.85305705,64709.13075,8.612342878,11.37642102,64.36091859,0.88969039,0.524486362,9.245967183,0.928685792,8.612342878,67005,8,2,1,2147.615832,0.406745423,0,0,0.0,0.0,0,0,0,0,0,1,0,8,15,1,8,1,10,0,1
297.0,2024,1670.867924528302,215 St (1),Manhattan,40.869446,-73.915276,POINT (-73.915276 40.869446),7.421696798017578,215 St (1),0.784137123,37445,334,29362,2.047247853,0.853768668,0.832655118,11,5450,269,343.0522446,13,14.85305705,64709.13075,8.612342878,11.37642102,64.36091859,0.88969039,0.524486362,9.245967183,0.928685792,8.612342878,67005,8,2,1,2147.615832,0.406745423,0,0,0.0,0.0,0,0,0,0,0,1,0,8,15,1,8,1,10,0,1
298.0,2023,4385.532051282051,207 St (1),Manhattan,40.86462,-73.91882,POINT (-73.91882 40.86462),8.386294228342623,207 St (1),0.784137123,61989,137,48608,2.129959783,0.888262222,0.859116771,11,5928,404,515.2160105,18,12.570997,58736.173,8.199432495,8.866309781,64.82509476,1.006497212,0.200723601,11.6033321,1.287656524,8.199432495,59163,6,2,1,1798.606801,0.340645227,0,0,0.0,0.0,0,0,0,0,0,0,0,3,18,1,3,1,10,0,1
298.0,2024,4020.446540880503,207 St (1),Manhattan,40.86462,-73.91882,POINT (-73.91882 40.86462),8.299396952927532,207 St (1),0.784137123,61989,137,48608,2.129959783,0.888262222,0.859116771,11,5928,404,515.2160105,18,12.570997,58736.173,8.199432495,8.866309781,64.82509476,1.006497212,0.200723601,11.6033321,1.287656524,8.199432495,59163,6,2,1,1798.606801,0.340645227,0,0,0.0,0.0,0,0,0,0,0,0,0,3,18,1,3,1,10,0,1
299.0,2023,4733.73717948718,Dyckman St (1),Manhattan,40.86053,-73.92554,POINT (-73.92554 40.86053),8.46268149816355,Dyckman St (1),0.784137123,81310,55,63758,1.963544909,0.818861829,0.824003451,11,7086,401,511.390149,20,12.04372765,54367.96321,7.566359251,8.696062902,66.98761158,0.947776,0.198335481,11.31137378,0.879555788,7.566359251,54092,9,2,0,2818.739101,0.533852102,0,0,0.0,0.0,0,0,0,0,0,0,0,5,17,1,5,1,10,1,1
299.0,2024,4583.993710691824,Dyckman St (1),Manhattan,40.86053,-73.92554,POINT (-73.92554 40.86053),8.430544012975737,Dyckman St (1),0.784137123,81310,55,63758,1.963544909,0.818861829,0.824003451,11,7086,401,511.390149,20,12.04372765,54367.96321,7.566359251,8.696062902,66.98761158,0.947776,0.198335481,11.31137378,0.879555788,7.566359251,54092,9,2,0,2818.739101,0.533852102,0,0,0.0,0.0,0,0,0,0,0,0,0,5,17,1,5,1,10,1,1
300.0,2023,5443.929487179486,191 St (1),Manhattan,40.855225,-73.92941,POINT (-73.92941 40.855225),8.602440085270258,191 St (1),0.784137123,85922,45,67375,1.880147296,0.784082323,0.821490089,11,11343,406,517.7665848,19,10.50226452,60122.30724,8.237979625,7.308409685,69.31087324,0.58903197,0.435155617,10.36163152,0.550327346,8.237979625,59469,11,2,0,2742.079283,0.519333198,0,0,0.0,0.0,0,0,0,1,0,0,0,6,25,1,6,1,10,1,1
300.0,2024,5103.987421383647,191 St (1),Manhattan,40.855225,-73.92941,POINT (-73.92941 40.855225),8.537973266616033,191 St (1),0.784137123,85922,45,67375,1.880147296,0.784082323,0.821490089,11,11343,406,517.7665848,19,10.50226452,60122.30724,8.237979625,7.308409685,69.31087324,0.58903197,0.435155617,10.36163152,0.550327346,8.237979625,59469,11,2,0,2742.079283,0.519333198,0,0,0.0,0.0,0,0,0,1,0,0,0,6,25,1,6,1,10,1,1
301.0,2023,7649.801282051282,181 St (1),Manhattan,40.849506,-73.93359,POINT (-73.93359 40.849506),8.942565664087244,181 St (1),0.784137123,99526,19,78042,1.910275953,0.796646949,0.825184927,11,11230,798,1017.679149,18,13.06967698,60599.02217,7.187786101,8.904702318,67.80253465,0.419051894,0.54492438,9.924243048,1.012496169,7.187786101,67889,12,2,0,4244.984897,0.803974412,0,0,0.0,0.0,0,0,1,1,0,0,0,16,39,1,10,1,10,1,1
301.0,2024,7139.830188679245,181 St (1),Manhattan,40.849506,-73.93359,POINT (-73.93359 40.849506),8.873584321498722,181 St (1),0.784137123,99526,19,78042,1.910275953,0.796646949,0.825184927,11,11230,798,1017.679149,18,13.06967698,60599.02217,7.187786101,8.904702318,67.80253465,0.419051894,0.54492438,9.924243048,1.012496169,7.187786101,67889,12,2,0,4244.984897,0.803974412,0,0,0.0,0.0,0,0,1,1,0,0,0,16,39,1,10,1,10,1,1
303.0,2023,7203.878205128205,157 St (1),Manhattan,40.83404,-73.94489,POINT (-73.94489 40.83404),8.882513604075367,157 St (1),0.784137123,80026,61,62751,1.817454055,0.757937211,0.804285246,11,7309,498,635.093003,22,8.761427047,51621.17363,8.473278883,6.248841624,70.03595436,0.483104513,1.611181991,10.29765647,0.183561731,8.473278883,52986,9,5,0,3766.668425,0.713384171,0,0,0.0,0.0,0,0,1,1,0,0,0,14,31,1,10,1,10,1,1
303.0,2024,6949.805031446541,157 St (1),Manhattan,40.83404,-73.94489,POINT (-73.94489 40.83404),8.846612763713658,157 St (1),0.784137123,80026,61,62751,1.817454055,0.757937211,0.804285246,11,7309,498,635.093003,22,8.761427047,51621.17363,8.473278883,6.248841624,70.03595436,0.483104513,1.611181991,10.29765647,0.183561731,8.473278883,52986,9,5,0,3766.668425,0.713384171,0,0,0.0,0.0,0,0,1,1,0,0,0,14,31,1,10,1,10,1,1
304.0,2023,6516.442307692308,145 St (1),Manhattan,40.82655,-73.95036,POINT (-73.95036 40.82655),8.782237293860891,145 St (1),0.784137123,72591,84,56921,1.959170676,0.817037632,0.838628532,11,6490,364,464.2045243,21,7.152971953,62488.10764,11.34194027,5.138232379,73.10310066,0.637249784,1.645386777,5.441503232,0.547101128,11.34194027,61614,8,5,0,5680.763884,1.075902251,0,0,0.0,0.0,0,0,0,0,0,0,0,5,33,1,5,1,10,0,0
304.0,2024,6304.11320754717,145 St (1),Manhattan,40.82655,-73.95036,POINT (-73.95036 40.82655),8.749116203439598,145 St (1),0.784137123,72591,84,56921,1.959170676,0.817037632,0.838628532,11,6490,364,464.2045243,21,7.152971953,62488.10764,11.34194027,5.138232379,73.10310066,0.637249784,1.645386777,5.441503232,0.547101128,11.34194027,61614,8,5,0,5680.763884,1.075902251,0,0,0.0,0.0,0,0,0,0,0,0,0,5,33,1,5,1,10,0,0
305.0,2023,8728.423076923076,137 St-City College (1),Manhattan,40.822006,-73.953674,POINT (-73.953674 40.822006),9.0744545615323,137 St-City College (1),0.784137123,64688,122,50724,2.011932214,0.839040902,0.830028066,11,9113,412,525.4183077,20,6.935388644,58391.75754,10.5301843,4.999829918,73.43271675,0.860548688,0.922012696,6.629999171,0.577878033,10.5301843,57003,10,4,0,6688.813485,1.266820736,0,0,0.0,0.0,0,0,1,1,0,0,0,5,28,1,5,1,10,0,0
305.0,2024,8431.044025157233,137 St-City College (1),Manhattan,40.822006,-73.953674,POINT (-73.953674 40.822006),9.039794491967374,137 St-City College (1),0.784137123,64688,122,50724,2.011932214,0.839040902,0.830028066,11,9113,412,525.4183077,20,6.935388644,58391.75754,10.5301843,4.999829918,73.43271675,0.860548688,0.922012696,6.629999171,0.577878033,10.5301843,57003,10,4,0,6688.813485,1.266820736,0,0,0.0,0.0,0,0,1,1,0,0,0,5,28,1,5,1,10,0,0
306.0,2023,6399.166666666667,125 St (1),Manhattan,40.815582,-73.958374,POINT (-73.958374 40.815582),8.764079310675351,125 St (1),0.784137123,58403,161,45796,1.997356139,0.832962207,0.838139683,11,15308,485,618.51427,18,6.925774223,56324.23022,13.77570097,6.113909464,59.06854923,0.578713691,2.152631207,16.72920534,0.769425341,13.77570097,65315,9,5,0,6537.603308,1.238182445,0,0,0.0,0.0,0,0,0,1,0,0,0,14,40,1,10,1,10,1,1
306.0,2024,6454.377358490566,125 St (1),Manhattan,40.815582,-73.958374,POINT (-73.958374 40.815582),8.772668761446635,125 St (1),0.784137123,58403,161,45796,1.997356139,0.832962207,0.838139683,11,15308,485,618.51427,18,6.925774223,56324.23022,13.77570097,6.113909464,59.06854923,0.578713691,2.152631207,16.72920534,0.769425341,13.77570097,65315,9,5,0,6537.603308,1.238182445,0,0,0.0,0.0,0,0,0,1,0,0,0,14,40,1,10,1,10,1,1
307.0,2023,11333.935897435897,116 St-Columbia University (1),Manhattan,40.80772,-73.96411,POINT (-73.96411 40.80772),9.3356449076487,116 St-Columbia University (1),0.784137123,61471,139,48202,1.785818746,0.744744262,0.805078027,11,45721,430,548.3734765,12,7.10778539,82134.19483,15.11256513,5.912479141,48.99854748,1.755722571,2.471491246,24.05316609,0.500722086,15.11256513,99131,8,1,0,6973.061759,1.320655636,0,0,0.0,0.0,0,0,1,1,0,0,0,18,48,1,10,1,10,1,1
307.0,2024,10952.471698113208,116 St-Columbia University (1),Manhattan,40.80772,-73.96411,POINT (-73.96411 40.80772),9.3014117350509,116 St-Columbia University (1),0.784137123,61471,139,48202,1.785818746,0.744744262,0.805078027,11,45721,430,548.3734765,12,7.10778539,82134.19483,15.11256513,5.912479141,48.99854748,1.755722571,2.471491246,24.05316609,0.500722086,15.11256513,99131,8,1,0,6973.061759,1.320655636,0,0,0.0,0.0,0,0,1,1,0,0,0,18,48,1,10,1,10,1,1
308.0,2023,8805.416666666668,Cathedral Pkwy (110 St) (1),Manhattan,40.803967,-73.96685,POINT (-73.96685 40.803967),9.083235901420109,Cathedral Pkwy (110 St) (1),0.784137123,68806,96,53953,1.819313776,0.790117934,0.812882225,10,42204,431,549.6487637,12,6.019972734,89994.67415,15.44557314,4.492279204,56.02143325,1.460683355,2.187819317,18.32147973,0.543038475,15.44557314,106301,8,1,0,7680.325797,1.454607158,0,0,0.0,0.0,0,0,1,1,0,0,0,18,52,1,10,1,10,1,1
308.0,2024,8959.811320754718,Cathedral Pkwy (110 St) (1),Manhattan,40.803967,-73.96685,POINT (-73.96685 40.803967),9.10061605106102,Cathedral Pkwy (110 St) (1),0.784137123,68806,96,53953,1.819313776,0.790117934,0.812882225,10,42204,431,549.6487637,12,6.019972734,89994.67415,15.44557314,4.492279204,56.02143325,1.460683355,2.187819317,18.32147973,0.543038475,15.44557314,106301,8,1,0,7680.325797,1.454607158,0,0,0.0,0.0,0,0,1,1,0,0,0,18,52,1,10,1,10,1,1
309.0,2023,8938.455128205129,103 St (1),Manhattan,40.799446,-73.968376,POINT (-73.968376 40.799446),9.098229918682115,103 St (1),0.784137123,91536,31,71777,1.778581228,0.772428013,0.790042712,10,18054,493,628.7165673,15,6.438282,110854.225,16.27836316,4.581517692,61.31193308,1.772255482,1.920006801,11.64851476,0.630644723,16.27836316,112373,11,6,0,8355.695238,1.582518038,0,0,0.0,0.0,0,0,0,1,0,0,0,35,53,1,10,1,10,1,1
309.0,2024,8812.767295597485,103 St (1),Manhattan,40.799446,-73.968376,POINT (-73.968376 40.799446),9.08407024337397,103 St (1),0.784137123,91536,31,71777,1.778581228,0.772428013,0.790042712,10,18054,493,628.7165673,15,6.438282,110854.225,16.27836316,4.581517692,61.31193308,1.772255482,1.920006801,11.64851476,0.630644723,16.27836316,112373,11,6,0,8355.695238,1.582518038,0,0,0.0,0.0,0,0,0,1,0,0,0,35,53,1,10,1,10,1,1
310.0,2023,25041.89743589744,"96 St (1,2,3)",Manhattan,40.79392,-73.97232,POINT (-73.97232 40.79392),10.128345530816109,"96 St (1,2,3)",0.784137123,101244,13,79389,1.682327114,0.730625382,0.744170712,10,19241,493,628.7165673,15,6.200248344,131594.9562,17.80600801,4.417453656,62.70006188,2.1185315,2.037219167,6.864459244,2.185222218,17.80600801,121650,8,6,0,10056.0562,1.904556099,0,0,0.0,0.0,0,0,0,0,0,0,0,27,62,1,10,1,10,1,1
